GEOID,MSA,year,med_inc,med_inc_black,med_inc_asian,med_inc_hispanic,med_inc_white
310M200US24500,24500,2013,43947,59208,76393,,44439
310M200US24500,24500,2014,42170,30432,,50410,43596
310M200US24500,24500,2015,45606,53780,48217,31847,47222
310M300US24500,24500,2016,45138,46429,,26293,47521
3100000US24540,24540,2006,52543,,,36034,60306
3100000US24540,24540,2007,52133,66778,,36120,57935
3100000US24540,24540,2008,56065,,,41646,60949
3100000US24540,24540,2009,54710,,103264,37055,60021
310M100US24540,24540,2010,51956,24207,74167,37716,58239
310M100US24540,24540,2011,51059,,105517,39056,55121
310M100US24540,24540,2012,55357,37694,64577,37400,62726
310M200US24540,24540,2013,58611,26971,85234,40153,65088
310M200US24540,24540,2014,62083,43550,90310,49211,68920
310M200US24540,24540,2015,70256,,,47490,75541
310M300US24540,24540,2016,63400,102922,63827,49900,71589
3100000US24580,24580,2006,49326,28365,84410,32141,50689
3100000US24580,24580,2007,51449,18120,54158,38318,52402
3100000US24580,24580,2008,52520,,51364,36638,54053
3100000US24580,24580,2009,50315,24500,59490,40402,51038
310M100US24580,24580,2010,49016,,37287,32633,51142
310M100US24580,24580,2011,52725,27818,61095,48758,53733
310M100US24580,24580,2012,50777,35621,51467,35765,52111
310M200US24580,24580,2013,51148,31137,44323,40720,52991
310M200US24580,24580,2014,53208,14528,61513,42723,55780
310M200US24580,24580,2015,54847,35818,45604,34273,58648
310M300US24580,24580,2016,58011,18543,76655,47256,60279
3100000US24620,24620,2006,34291,34092,,,34318
3100000US24620,24620,2007,33946,,111380,,33943
3100000US24620,24620,2008,35062,,,52572,34746
3100000US24620,24620,2009,33601,38942,150768,,33062
310M100US24620,24620,2010,35196,,,,36676
310M100US24620,24620,2011,31873,35071,,,32189
310M100US24620,24620,2012,34536,33177,,,34941
310M200US24620,24620,2013,35981,42871,,,36241
310M200US24620,24620,2014,36694,41349,,60323,36065
310M200US24620,24620,2015,34768,16091,,15469,35779
310M300US24620,24620,2016,41109,20853,,,41721
310M200US24640,24640,2013,52339,,50800,23822,53794
310M200US24640,24640,2014,55572,,,47540,56689
310M200US24640,24640,2015,58613,2500,98462,30526,59508
310M300US24640,24640,2016,57106,,,26481,58862
3100000US24660,24660,2006,41539,30217,41400,27204,47804
3100000US24660,24660,2007,42486,31644,43466,26244,49184
3100000US24660,24660,2008,45226,33950,44567,33894,51486
3100000US24660,24660,2009,41272,30038,58499,30360,48201
310M100US24660,24660,2010,41120,29365,49672,31546,47058
310M100US24660,24660,2011,41399,32876,35718,28998,49665
310M100US24660,24660,2012,41751,32196,45952,32260,47177
310M200US24660,24660,2013,43791,31845,47289,33500,52095
310M200US24660,24660,2014,42565,31996,51143,30695,50770
310M200US24660,24660,2015,45749,33420,51879,38123,52591
310M300US24660,24660,2016,46135,32852,55072,39050,52486
3100000US24780,24780,2006,36802,26384,31120,46762,44117
3100000US24780,24780,2007,36278,24239,72945,40429,46313
3100000US24780,24780,2008,40039,26438,,32035,48068
3100000US24780,24780,2009,36129,28345,,28733,44283
310M100US24780,24780,2010,39664,29930,61098,30439,48167
310M100US24780,24780,2011,38322,25577,110427,21871,49010
310M100US24780,24780,2012,37759,26790,16986,32058,48659
310M200US24780,24780,2013,40639,24617,63020,21425,51464
310M200US24780,24780,2014,41632,30963,,26457,52404
310M200US24780,24780,2015,41453,31921,,27906,49879
310M300US24780,24780,2016,46573,35471,48585,61327,56079
3100000US24860,24860,2006,41077,24624,59695,34508,45692
3100000US24860,24860,2007,45210,27311,46076,34151,50138
3100000US24860,24860,2008,45124,28660,66832,25261,51404
3100000US24860,24860,2009,43283,29735,55406,29278,48439
310M100US24860,24860,2010,42640,28604,45641,26124,47609
310M100US24860,24860,2011,44536,28529,70682,40323,49884
310M100US24860,24860,2012,43724,26398,55758,26160,49112
310M200US24860,24860,2013,44853,29392,57526,30810,50315
310M200US24860,24860,2014,44783,29996,37808,28743,49941
310M200US24860,24860,2015,48180,32054,51216,34073,52414
310M300US24860,24860,2016,50644,33309,66570,37921,54926
3100000US24940,24940,2006,38793,23960,111011,37113,43911
3100000US24940,24940,2007,41314,29237,,23164,47708
3100000US24940,24940,2008,39225,31192,,41347,44869
3100000US24940,24940,2009,41975,30241,,,48680
310M100US24940,24940,2010,30808,17431,34950,20139,36847
310M100US24940,24940,2011,35678,17856,,49242,44742
310M100US24940,24940,2012,35923,21757,,2500,45691
310M200US24940,24940,2013,34006,20336,,15165,43659
310M200US24940,24940,2014,36847,24861,,25207,42124
310M200US24940,24940,2015,39555,21850,,46212,50358
310M300US24940,24940,2016,38519,25540,,,43829
3100000US25020,25020,2006,14355,19918,,14388,
3100000US25020,25020,2007,15399,17951,,15530,30234
3100000US25020,25020,2008,13568,16245,,13672,2500
3100000US25020,25020,2009,16027,17365,,16027,
310M100US25020,25020,2010,18991,25654,,18991,
310M100US25020,25020,2011,16118,15161,,16094,
310M100US25020,25020,2012,14879,20093,,14818,
310M200US25020,25020,2013,12365,11059,,12365,
310M200US25020,25020,2014,14187,17377,,14254,
310M200US25020,25020,2015,16135,13125,,16222,
310M300US25020,25020,2016,16595,13988,,16536,
3100000US25060,25060,2006,42998,30359,35188,80827,45158
3100000US25060,25060,2007,41542,27614,23321,35099,47420
3100000US25060,25060,2008,44879,27962,,50164,52376
3100000US25060,25060,2009,42979,22548,31590,43340,45651
310M100US25060,25060,2010,41875,30319,40653,40026,47880
310M100US25060,25060,2011,38287,23221,36885,46316,42994
310M100US25060,25060,2012,41254,27738,36348,29837,47324
310M200US25060,25060,2013,44951,29745,46368,47453,48961
310M200US25060,25060,2014,43906,25684,46076,47374,49118
310M200US25060,25060,2015,44328,30690,46180,42229,49423
310M300US25060,25060,2016,46434,27517,54648,35542,52902
3100000US25180,25180,2006,51423,41721,,42518,52495
3100000US25180,25180,2007,51619,34740,,82329,52754
3100000US25180,25180,2008,50506,48919,83477,35791,50669
3100000US25180,25180,2009,48653,30423,67126,45610,49968
310M100US25180,25180,2010,50529,34490,76808,46137,51110
310M100US25180,25180,2011,50797,37100,74296,54375,51143
310M100US25180,25180,2012,51386,43611,46265,62189,51297
310M200US25180,25180,2013,56424,49817,,46335,57183
310M200US25180,25180,2014,56537,50528,73688,56961,56886
310M200US25180,25180,2015,55142,36257,70981,40315,57475
310M300US25180,25180,2016,55862,46395,55469,58000,58354
3100000US25220,25220,2006,33075,14803,2500,51709,43601
3100000US25220,25220,2007,32763,19106,,,41666
3100000US25220,25220,2008,41399,26384,,59020,50834
3100000US25220,25220,2009,37672,25206,2500,35269,44899
310M100US25220,25220,2010,37390,22200,2500,23487,48649
310M100US25220,25220,2011,39391,26922,,30523,45822
310M100US25220,25220,2012,34904,19407,,24604,43374
310M200US25220,25220,2013,44166,27155,,,54938
310M200US25220,25220,2014,40689,30012,42333,,52172
310M200US25220,25220,2015,42962,22292,,37632,55628
310M300US25220,25220,2016,48162,29577,86091,45859,52716
3100000US25260,25260,2006,43178,40229,55761,33039,53657
3100000US25260,25260,2007,46756,72643,31838,35471,60827
3100000US25260,25260,2008,50962,48641,48309,41416,58015
3100000US25260,25260,2009,44506,54449,36888,36453,48722
310M100US25260,25260,2010,44609,55088,61223,31710,59116
310M100US25260,25260,2011,50345,,59663,35659,69087
310M100US25260,25260,2012,45935,48921,60895,37940,58038
310M200US25260,25260,2013,45774,61353,61560,34719,57388
310M200US25260,25260,2014,42784,29594,41713,36317,58719
310M200US25260,25260,2015,45746,31106,90678,39144,60191
310M300US25260,25260,2016,53234,57292,44802,43892,63514
3100000US25420,25420,2006,51339,33977,52869,35139,53725
3100000US25420,25420,2007,53168,30142,60758,27318,56854
3100000US25420,25420,2008,57095,35505,84444,33337,59705
3100000US25420,25420,2009,53036,32980,67113,29360,56108
310M100US25420,25420,2010,54009,35474,65723,30932,57483
310M100US25420,25420,2011,55382,37082,71125,39417,58780
310M100US25420,25420,2012,54742,35887,76654,31672,57968
310M200US25420,25420,2013,56484,34184,59728,40745,60064
310M200US25420,25420,2014,57742,34573,64344,32926,62281
310M200US25420,25420,2015,58166,35908,74612,35401,62247
310M300US25420,25420,2016,61467,37438,64469,44083,64795
3100000US25500,25500,2006,41332,17381,,29303,43907
3100000US25500,25500,2007,44172,,,39511,45765
3100000US25500,25500,2008,48794,45183,61591,34550,50467
3100000US25500,25500,2009,42657,49443,,31065,43093
310M100US25500,25500,2010,45188,30702,18810,45999,45909
310M100US25500,25500,2011,46618,46348,,45594,48166
310M100US25500,25500,2012,44971,,,35487,48310
310M200US25500,25500,2013,46710,29817,61238,40729,49052
310M200US25500,25500,2014,51136,41981,168304,33907,52200
310M200US25500,25500,2015,47420,41988,46971,40233,48711
310M300US25500,25500,2016,51369,32047,39387,41291,55636
3100000US25540,25540,2006,61753,41891,77036,30821,68282
3100000US25540,25540,2007,64355,42918,68718,36002,71719
3100000US25540,25540,2008,67171,45475,75929,33394,74182
3100000US25540,25540,2009,65698,43010,83377,34083,73464
310M100US25540,25540,2010,63104,39813,70986,32819,70224
310M100US25540,25540,2011,64508,42872,79285,31861,73255
310M100US25540,25540,2012,66732,37687,89434,32113,75265
310M200US25540,25540,2013,66356,46097,88434,30453,75475
310M200US25540,25540,2014,68532,45854,86278,35002,77690
310M200US25540,25540,2015,72275,46110,88047,37726,82765
310M300US25540,25540,2016,72559,47328,83141,42200,81839
3100000US25620,25620,2006,34882,24763,52276,,40935
3100000US25620,25620,2007,37541,20936,,36563,44207
3100000US25620,25620,2008,36801,25769,36480,,44763
3100000US25620,25620,2009,40451,27529,,48540,47860
310M100US25620,25620,2010,38538,24384,2500,26625,44997
310M100US25620,25620,2011,37378,20219,48271,21908,44693
310M100US25620,25620,2012,36815,20794,43732,24620,44115
310M200US25620,25620,2013,40364,27427,30127,17191,50068
310M200US25620,25620,2014,42028,30068,,,50063
310M200US25620,25620,2015,41938,22893,,17342,52037
310M300US25620,25620,2016,46765,36213,55432,,54095
3100000US25740,25740,2006,45013,,26658,23091,45795
3100000US25740,25740,2007,47413,,,,47801
3100000US25740,25740,2008,50373,,,41750,51194
3100000US25740,25740,2009,54872,,,73971,54345
310M100US25740,25740,2010,52114,,43014,,54114
310M100US25740,25740,2011,54455,,,26544,55807
310M100US25740,25740,2012,60231,,,,60921
310M200US25740,25740,2013,55527,,56955,55427,55535
310M200US25740,25740,2014,54401,,,73105,55311
310M200US25740,25740,2015,60278,,,35088,63236
310M300US25740,25740,2016,62437,,,23894,64519
310M200US25840,25840,2013,49690,,,50646,48291
310M200US25840,25840,2014,44715,,250000,40359,46641
310M200US25840,25840,2015,49973,,92748,37505,52259
310M300US25840,25840,2016,50037,,,48817,51126
3100000US25860,25860,2006,39213,22613,40703,35965,40309
3100000US25860,25860,2007,39398,22743,40718,26082,42204
3100000US25860,25860,2008,41360,26779,39230,25537,44056
3100000US25860,25860,2009,37351,25890,30337,28866,39694
310M100US25860,25860,2010,39381,30057,39204,25715,41286
310M100US25860,25860,2011,38923,28109,44039,33509,40280
310M100US25860,25860,2012,37364,23643,34996,32588,40663
310M200US25860,25860,2013,38039,25240,70653,24525,41855
310M200US25860,25860,2014,41106,22470,41458,26788,43829
310M200US25860,25860,2015,40380,25958,58073,25941,42467
310M300US25860,25860,2016,42572,32414,51079,35773,44541
3100000US25900,25900,2006,55390,27791,60173,61925,55338
3100000US25900,25900,2007,59111,26173,65468,58482,61488
3100000US25900,25900,2008,54044,,55846,58409,51345
3100000US25900,25900,2009,53828,27351,59000,47571,52283
310M100US25900,25900,2010,47100,52486,47937,22788,47850
310M100US25900,25900,2011,46479,30694,53033,32493,48493
310M100US25900,25900,2012,50285,50828,51690,33750,56917
310M200US25900,25900,2013,48399,19123,47489,51728,50212
310M200US25900,25900,2014,52788,,57624,40521,54273
310M200US25900,25900,2015,60033,,63928,36423,60999
310M300US25900,25900,2016,55750,65365,60977,57909,52354
3100000US25940,25940,2006,48190,27115,45754,46539,61041
3100000US25940,25940,2007,52530,29789,85426,42028,62374
3100000US25940,25940,2008,52800,26382,104420,40934,65983
3100000US25940,25940,2009,52668,30517,42949,33819,59971
310M100US25940,25940,2010,52496,32470,61884,47096,60828
310M100US25940,25940,2011,51232,29046,,33657,62549
310M100US25940,25940,2012,51209,35289,23750,48187,61029
310M200US25940,25940,2013,52269,31614,,31942,62139
310M200US25940,25940,2014,52691,27609,35939,51277,61887
310M200US25940,25940,2015,55923,27538,73914,40180,66977
310M300US25940,25940,2016,63756,31840,60388,40932,76348
3100000US25980,25980,2006,40885,38128,2500,35510,44047
3100000US25980,25980,2007,41556,42104,,38841,41503
3100000US25980,25980,2008,40324,36980,,30925,42485
3100000US25980,25980,2009,44148,41667,54533,33162,47369
310M100US25980,25980,2010,37536,34482,59135,28068,45509
310M100US25980,25980,2011,42659,35293,40783,41320,49594
310M100US25980,25980,2012,43368,50518,,48348,39401
310M200US25980,25980,2013,40559,31885,16518,40900,45723
310M200US25980,25980,2014,43331,42489,62596,37117,45048
310M200US25980,25980,2015,37211,31956,61129,35034,40719
310M300US25980,25980,2016,46241,44535,35981,37761,48610
310M100US26020,26020,2011,50758,39821,,39976,61855
310M100US26020,26020,2012,51504,2500,,47078,62459
310M200US26020,26020,2013,56191,57322,,51433,65743
310M200US26020,26020,2014,61351,,,54963,74053
310M200US26020,26020,2015,56260,40813,,55942,59233
310M300US26020,26020,2016,55636,,,50435,59529
310M200US26090,26090,2013,56077,,,40309,57293
310M200US26090,26090,2014,53796,59870,43185,52232,54015
310M200US26090,26090,2015,55250,,,45414,56070
310M300US26090,26090,2016,57846,,30918,56705,58598
3100000US26100,26100,2006,56576,45197,80472,42523,58711
3100000US26100,26100,2007,53881,51383,50130,37663,55774
3100000US26100,26100,2008,55459,45331,69187,41332,56475
3100000US26100,26100,2009,51047,,74265,37045,52276
310M100US26100,26100,2010,53056,,62800,44235,53659
310M100US26100,26100,2011,53553,39546,51284,32660,55302
310M100US26100,26100,2012,54323,,45671,42030,56388
3100000US26140,26140,2006,34973,55444,,40603,35043
3100000US26140,26140,2007,35810,46248,66442,48462,35025
3100000US26140,26140,2008,38137,,58064,28851,38316
3100000US26140,26140,2009,38128,75488,60963,35574,37690
310M100US26140,26140,2010,35459,25787,43080,49009,35505
310M100US26140,26140,2011,33764,,250000,22947,34667
310M100US26140,26140,2012,39322,,,39348,39300
310M200US26140,26140,2013,40015,35870,99167,,40292
310M200US26140,26140,2014,35671,31208,,33841,36076
310M200US26140,26140,2015,40294,,59097,35125,39967
310M300US26140,26140,2016,39206,,74005,33435,37293
3100000US26180,26180,2006,63372,49464,66289,55574,66089
3100000US26180,26180,2007,65367,52055,66271,54659,69765
3100000US26180,26180,2008,70951,73907,70604,61088,74868
3100000US26180,26180,2009,67744,46812,69676,51719,73936
310M100US26180,26180,2010,68537,57056,67301,52200,74743
310M100US26180,26180,2011,66146,56292,70959,55338,67121
310M100US26180,26180,2012,71404,60555,75695,58161,73519
3100000US26300,26300,2006,33688,22436,,19207,35565
3100000US26300,26300,2007,34947,27434,,22252,36932
3100000US26300,26300,2008,36922,24934,,31484,39871
3100000US26300,26300,2009,37678,14628,,35432,40304
310M100US26300,26300,2010,36482,18780,30987,16576,38521
310M100US26300,26300,2011,34251,26667,,,36585
310M100US26300,26300,2012,40893,21024,,28129,43702
310M200US26300,26300,2013,39589,15080,,11091,42100
310M200US26300,26300,2014,41032,29040,250000,19928,42470
310M200US26300,26300,2015,37013,19791,,37756,37520
310M300US26300,26300,2016,42826,24049,,,47191
3100000US26380,26380,2006,42844,23849,48578,63156,47622
3100000US26380,26380,2007,41968,22823,,,46986
3100000US26380,26380,2008,51108,26616,,61068,57537
3100000US26380,26380,2009,47747,27311,,42366,51130
310M100US26380,26380,2010,48185,28863,,66760,54105
310M100US26380,26380,2011,44987,29174,,55074,50030
310M100US26380,26380,2012,48866,27102,70606,50109,52984
310M200US26380,26380,2013,54070,35496,46712,48466,59888
310M200US26380,26380,2014,45104,24775,,45917,51287
310M200US26380,26380,2015,48119,25570,,36716,52720
310M300US26380,26380,2016,49929,25544,,40034,58415
3100000US26420,26420,2006,50250,35937,59729,36424,67127
3100000US26420,26420,2007,52988,34866,67383,39251,71966
3100000US26420,26420,2008,56250,40801,69264,40839,75855
3100000US26420,26420,2009,54146,38714,67892,39312,72214
310M100US26420,26420,2010,53942,39690,67333,40972,72480
310M100US26420,26420,2011,54901,38352,73757,40720,74203
310M100US26420,26420,2012,55910,40095,75696,42160,75201
310M200US26420,26420,2013,57366,40572,81991,43020,76775
310M200US26420,26420,2014,60072,43213,81379,44491,80351
310M200US26420,26420,2015,61465,42000,80334,46900,85272
310M300US26420,26420,2016,61708,47588,85527,46488,82015
3100000US26580,26580,2006,34545,30058,36143,75660,34713
3100000US26580,26580,2007,34903,20360,,18577,36183
3100000US26580,26580,2008,35536,27762,,40750,35609
3100000US26580,26580,2009,36066,21680,31806,,36909
310M100US26580,26580,2010,36022,30129,6369,,36855
310M100US26580,26580,2011,36894,,,37583,37142
310M100US26580,26580,2012,39160,14028,,72868,40027
310M200US26580,26580,2013,43543,24162,,30831,44187
310M200US26580,26580,2014,40830,28162,,50056,41525
310M200US26580,26580,2015,42237,22509,76379,61548,42846
310M300US26580,26580,2016,42420,32301,40900,30698,42880
3100000US26620,26620,2006,50331,33781,71071,35354,56370
3100000US26620,26620,2007,50647,35710,63521,44345,58301
3100000US26620,26620,2008,53363,40480,70667,47396,56755
3100000US26620,26620,2009,54550,33578,75902,40518,62386
310M100US26620,26620,2010,52384,34826,,40734,59015
310M100US26620,26620,2011,51734,35374,63965,34016,60644
310M100US26620,26620,2012,54617,35235,65123,36966,62686
310M200US26620,26620,2013,55857,35484,58865,45768,63247
