GEOID,MSA,year,mean_inc,mean_inc_earnings,mean_inc_interest,mean_inc_ss,mean_inc_ssi,mean_inc_assist,mean_inc_retire,mean_inc_2workers,mean_inc_black,mean_inc_asian,mean_inc_hispanic,mean_inc_white
310M200US22900,22900,2014,55791,58862,17727,16580,8690,2551,16719,90655,11739,33092,11415,24442
310M200US22900,22900,2015,55126,57162,18803,16366,9240,2692,16066,83021,12050,16054,9892,24351
310M300US22900,22900,2016,53644,54676,15721,17737,9296,2474,18529,82548,14238,19354,9659,23689
3100000US23020,23020,2006,70021,64714,17485,13565,6224,1927,24910,87101,16649,21492,15209,32791
3100000US23020,23020,2007,73113,67092,14771,14228,7783,778,24607,98046,19184,19113,17094,33472
3100000US23020,23020,2008,66151,62309,9664,13958,6698,3197,24111,89647,19075,19944,16802,29865
3100000US23020,23020,2009,64307,57683,13091,15784,7457,3693,27900,90652,22606,28379,17620,27594
3100000US23060,23060,2006,57678,57813,9589,15072,9005,3092,13679,85537,12835,16619,13519,25147
3100000US23060,23060,2007,60554,59839,15255,15735,8517,3445,14735,88453,15479,22242,13866,26171
3100000US23060,23060,2008,61945,61862,10275,16976,8997,2923,17138,93845,17083,41514,10577,26523
3100000US23060,23060,2009,57555,58581,7555,16948,7629,2573,15284,83837,14100,17320,11161,24858
310M100US23060,23060,2010,61933,62814,12945,17077,9568,4463,16715,91342,15034,32452,14894,26311
310M100US23060,23060,2011,60683,62501,11621,18174,9953,4018,16238,93158,15141,16713,13789,26452
310M100US23060,23060,2012,62039,62434,11579,17978,8849,3415,16727,91969,15845,15783,11838,27540
310M200US23060,23060,2013,61453,60794,14781,18108,9688,2872,15348,96792,14285,27092,11656,27193
310M200US23060,23060,2014,64858,65298,13794,19736,10237,3520,17037,97393,17920,17601,14964,28058
310M200US23060,23060,2015,69038,71311,10574,19586,9682,4543,16777,101773,15893,28089,15038,30493
310M300US23060,23060,2016,66824,68661,11252,20073,10089,4008,17456,101701,16370,22136,15122,29672
3100000US23180,23180,2006,58681,57995,7203,14515,5957,,23542,,,,,
3100000US23180,23180,2007,63169,59446,8550,14286,6308,,26692,101483,14388,20628,18419,28920
3100000US23180,23180,2008,58938,53952,15837,13127,6017,2148,28948,,,,,
3100000US23180,23180,2009,60602,57037,11535,14488,7458,,22039,,23954,,7603,26333
310M100US23180,23180,2010,55333,49897,8368,16245,8783,,29944,87662,15777,9050,12176,24469
310M100US23180,23180,2011,57797,53720,10690,15955,9916,,29218,79360,17574,27757,,25099
310M100US23180,23180,2012,58698,54955,7961,15976,8500,,31661,,15290,,10609,27251
310M200US23180,23180,2013,57050,55145,11309,16702,7550,4471,26566,92011,12373,12331,22206,25996
310M200US23180,23180,2014,63014,55389,7529,18500,8208,,35267,,16924,43573,11045,27454
310M200US23180,23180,2015,62988,60576,4420,18547,9344,2384,26625,,26177,8892,18832,28803
310M300US23180,23180,2016,66104,60679,13849,16453,8646,,33201,,24706,16337,,29071
3100000US23420,23420,2006,57201,58246,11601,12943,8652,5360,19445,81993,13111,17458,12004,29158
3100000US23420,23420,2007,62669,62667,16922,13947,9347,5340,19135,89559,14331,18300,12976,32495
3100000US23420,23420,2008,62904,62898,16780,13917,8318,5474,20629,99257,15323,18552,13160,32019
3100000US23420,23420,2009,61437,61341,15889,14456,8557,5700,20466,94756,13600,21285,12200,30767
310M100US23420,23420,2010,59964,59847,11910,15107,9543,5035,23782,90899,14743,19392,11923,31066
310M100US23420,23420,2011,59820,60030,12143,15266,9305,5029,26858,97208,15294,17297,12251,30826
310M100US23420,23420,2012,59314,60172,13180,16033,9888,4839,24016,94942,13963,19161,12290,30783
310M200US23420,23420,2013,61208,61206,13951,15777,9458,5113,24549,100678,16302,16452,12328,33606
310M200US23420,23420,2014,62536,62282,19782,16808,10039,4360,23918,106332,14894,20045,13013,33489
310M200US23420,23420,2015,64716,63683,16634,16616,9423,5133,28107,103798,17308,20323,13558,34972
310M300US23420,23420,2016,68967,69958,19244,16712,9367,3957,28008,110012,18629,22928,14896,36146
3100000US23460,23460,2006,41190,44129,8194,12993,5712,3162,13648,69153,11431,9153,7276,19041
3100000US23460,23460,2007,46064,49046,5899,13317,8451,1891,12778,78984,13482,,7076,21003
3100000US23460,23460,2008,53815,57494,11619,14710,6459,1035,18026,91053,15726,27980,15853,23710
3100000US23460,23460,2009,50615,53632,7624,15635,5260,,17232,73491,13750,33112,8659,22350
310M100US23460,23460,2010,46442,50296,15286,15812,7404,1662,15518,79450,11222,,7979,20693
310M100US23460,23460,2011,47640,51832,8748,16307,8972,2600,14842,83089,12900,30413,14044,20015
310M100US23460,23460,2012,47484,50605,11292,15768,8336,,16620,69325,14305,,16117,19456
310M200US23460,23460,2013,50005,51586,6913,17020,9647,2646,23121,80352,14017,101301,9017,21127
310M200US23460,23460,2014,51863,54176,5555,15818,9884,1756,18877,88604,14763,75695,9652,22348
310M200US23460,23460,2015,52933,53529,6320,17503,8203,1430,17503,85200,,,,
310M300US23460,23460,2016,55243,59322,11250,18357,7971,,19460,96336,14934,16865,10401,24446
3100000US23540,23540,2006,53681,53821,12129,13870,7682,1701,19509,92165,13969,27171,15012,25867
3100000US23540,23540,2007,59106,57628,22570,14866,8155,2348,22146,99486,13743,21577,18405,28297
3100000US23540,23540,2008,60404,58327,17743,14850,6707,3301,25289,105875,16789,20743,17020,29416
3100000US23540,23540,2009,57342,56316,18000,15461,7301,1545,23728,110521,13821,14670,15632,27113
310M100US23540,23540,2010,57483,57183,13751,16516,7723,3086,21503,103896,11691,25869,14316,26951
310M100US23540,23540,2011,58035,58328,14892,17356,7577,3110,25907,102774,13982,22728,14320,27954
310M100US23540,23540,2012,61796,64184,23314,17369,8388,4119,24268,114094,12775,22656,17174,29542
310M200US23540,23540,2013,57097,58628,13644,17150,10844,2022,27172,110183,12146,22729,16442,27032
310M200US23540,23540,2014,63509,65070,17448,17244,8597,2111,28044,110396,15703,24904,17417,30270
310M200US23540,23540,2015,67719,68851,22058,18917,8621,2270,26625,108813,15605,27951,16568,30982
310M300US23540,23540,2016,62520,63160,21944,19119,10989,3347,25170,114882,14478,25233,17852,29459
3100000US23580,23580,2006,58277,58333,11139,14280,8094,3955,19602,86147,12452,20453,10117,24725
3100000US23580,23580,2007,66840,64888,20504,15363,7183,925,20151,87224,14878,18783,10946,28060
3100000US23580,23580,2008,74268,71066,27483,15245,7555,3024,19978,103226,15962,27085,12272,30744
3100000US23580,23580,2009,66138,65321,19449,17007,7860,2685,20749,93306,15669,15386,11283,28061
310M100US23580,23580,2010,62506,62633,14114,16718,7986,3372,21348,98353,13530,19465,9911,27657
310M100US23580,23580,2011,66600,66257,15677,17226,8726,2573,26695,93667,15663,17283,9985,30021
310M100US23580,23580,2012,63528,62869,14465,17874,9265,2844,23395,94024,12949,19698,9120,28280
310M200US23580,23580,2013,63948,63520,16824,17500,9107,2639,25558,99230,16040,28505,10288,28428
310M200US23580,23580,2014,69276,65925,27611,19209,8499,,26363,91978,13071,17092,12311,30576
310M200US23580,23580,2015,76098,74308,18895,18264,8953,1191,31774,97974,20394,40668,15565,31588
310M300US23580,23580,2016,70477,68616,22502,19595,11462,1514,21168,107256,15859,15886,12594,30286
3100000US23660,23660,2006,47429,49058,7336,14240,6775,3412,14223,72722,9073,,11240,21456
3100000US23660,23660,2007,46461,46494,9519,15455,7171,5898,17730,80493,8821,,9452,21532
3100000US23660,23660,2008,46165,46604,10185,14685,,1868,17167,71759,8631,8904,10308,21128
3100000US23660,23660,2009,50244,54535,8531,15304,7169,3763,16503,,15386,2634,10781,21972
310M100US23660,23660,2010,48868,50374,6499,17129,8655,,17458,79411,8262,,,
310M100US23660,23660,2011,50595,52628,8476,16534,7884,2008,16164,80091,8533,,,
310M100US23660,23660,2012,51970,52625,13043,16632,9346,2787,18143,92316,8552,,14238,23605
3100000US23700,23700,2006,37546,41745,8605,8752,5452,3453,16162,,14055,,,
3100000US23700,23700,2007,49411,52711,10924,11361,6433,4525,15555,80682,,25344,,
3100000US23700,23700,2008,40253,45597,9019,11106,5630,4423,16625,66038,11430,,11815,26963
3100000US23700,23700,2009,45425,46754,9310,11639,5248,,18294,69917,,,,
310M100US23700,23700,2010,43197,49247,7515,11795,7611,5341,17125,91472,46189,8666,14390,32375
310M100US23700,23700,2011,41186,45141,11009,12263,7062,5571,14128,67986,,22849,14587,22514
310M100US23700,23700,2012,42075,47404,3244,11856,7121,1981,18127,73807,,27013,16699,24244
310M200US23700,23700,2013,35586,42301,7207,12899,7499,3111,18886,75182,,,12999,23026
310M200US23700,23700,2014,44434,49543,,12757,7089,3734,15618,84121,,10655,14333,33942
310M200US23700,23700,2015,44350,48518,10177,12686,8194,5803,16754,81189,31504,9190,14835,33928
310M300US23700,23700,2016,43857,47022,12206,14907,7789,2759,22800,67475,,15690,14243,34984
3100000US23900,23900,2006,61325,60968,8678,13983,8625,2512,17647,80321,17360,21532,11577,24276
3100000US23900,23900,2007,60408,60359,7516,14975,8628,1612,18976,80602,12119,30732,12940,24163
3100000US23900,23900,2008,64483,63081,12134,14253,9598,2294,20429,84312,17782,27166,12633,25992
3100000US23900,23900,2009,69450,69133,8236,15769,6665,2633,22055,92786,27933,34197,12321,27791
310M100US23900,23900,2010,66172,63477,8918,17375,10528,3583,24900,90797,45231,,10578,26172
310M100US23900,23900,2011,66543,65703,10913,16961,7850,986,24600,93787,15963,,10382,26896
310M100US23900,23900,2012,69324,68063,8548,17050,11551,1667,22426,98796,18856,10870,10857,27808
310M200US23900,23900,2013,73000,72252,7354,18951,7363,2984,21718,97896,37070,20519,16338,28253
310M200US23900,23900,2014,75196,73454,10050,18918,9519,1812,30396,108494,,25858,12397,30480
310M200US23900,23900,2015,72473,72773,8459,19770,9515,919,22987,105673,22128,,13738,29230
310M300US23900,23900,2016,72296,72661,10741,20682,9926,3943,26459,103189,19377,19394,14677,29754
3100000US24020,24020,2006,54713,53593,8660,13983,8104,3506,18221,80823,6971,34782,14794,22793
3100000US24020,24020,2007,58516,59420,8119,14732,7849,2171,16650,86562,5865,12312,12241,25023
3100000US24020,24020,2008,58393,55911,11126,15498,7800,3355,19746,77488,3607,43676,17758,24913
3100000US24020,24020,2009,62888,60669,10718,16000,7299,1954,21769,90600,8980,,15608,26905
310M100US24020,24020,2010,61931,61820,9346,17067,9152,4514,21049,90714,6374,10880,16264,25962
310M100US24020,24020,2011,62010,62449,9091,17378,8712,2961,22670,98104,6409,39537,14556,26283
310M100US24020,24020,2012,64848,61824,13717,19020,7945,2064,23001,93242,11622,9622,6437,27806
310M200US24020,24020,2013,68128,66151,9429,17436,9648,3751,30976,91212,7882,38852,8268,28952
310M200US24020,24020,2014,66041,61945,14132,18537,10185,3827,27597,93919,6515,,12813,28077
310M200US24020,24020,2015,71721,68183,23408,19256,8739,2044,24335,104654,10529,39790,8664,29586
310M300US24020,24020,2016,72139,69305,20116,19390,11965,4796,25518,111216,6706,,14319,31491
310M200US24060,24060,2013,88748,76126,47127,17440,9676,,34856,,,,,
310M200US24060,24060,2014,93803,84981,63818,16892,11568,,24166,,,29305,,
310M200US24060,24060,2015,87384,78710,36638,20713,11706,,40679,,,,,
310M300US24060,24060,2016,92681,83896,39915,20211,11176,,53223,,,,17093,41236
3100000US24140,24140,2006,47215,47681,5952,12105,6700,2314,15284,72402,15143,14196,11598,21772
3100000US24140,24140,2007,49962,50157,9115,12511,6325,4257,18404,79909,14330,25242,10954,24331
3100000US24140,24140,2008,49103,47428,11971,13643,7404,2568,18508,75812,13973,28396,9252,24375
3100000US24140,24140,2009,51523,50275,10390,15206,6747,6619,18245,76965,16225,51643,8548,24871
310M100US24140,24140,2010,52227,52955,9914,14827,8610,2729,17962,82656,16165,61838,10315,25734
310M100US24140,24140,2011,48766,48278,8061,14502,7776,,17375,81726,16112,23725,10152,24660
310M100US24140,24140,2012,50564,49813,9656,15393,9274,1862,21403,85390,15330,20263,7991,25655
310M200US24140,24140,2013,54320,51434,10610,17911,8592,2653,21200,84487,15344,,,
310M200US24140,24140,2014,49457,48520,9042,16913,9192,2222,18690,83185,14682,23656,7485,24655
310M200US24140,24140,2015,54321,53067,7533,16818,8332,2065,22432,79514,17094,22219,9056,27918
310M300US24140,24140,2016,58296,62077,10766,17076,8905,,18520,103333,17202,42126,9919,29850
3100000US24220,24220,2006,50395,49414,8394,14425,5923,2472,16283,70166,19293,,14038,21489
3100000US24220,24220,2007,54187,52746,8912,13957,5523,1838,18011,79570,15857,5644,14013,23297
3100000US24220,24220,2008,63090,62214,12178,14671,4701,3714,18535,83177,13178,36522,12761,27640
3100000US24220,24220,2009,54719,53644,10786,15551,6507,1864,15644,83011,10277,29805,9848,24646
310M100US24220,24220,2010,59957,58338,11475,15934,7070,1971,17861,95125,,,11600,26401
310M100US24220,24220,2011,61015,61173,10009,16270,8506,3801,17705,93717,10937,10522,8561,26944
310M100US24220,24220,2012,60871,61917,11763,16958,9523,1626,19042,104800,12171,24878,13237,27709
310M200US24220,24220,2013,66469,66260,17909,16941,9583,2307,20834,95325,14779,19918,10771,29702
310M200US24220,24220,2014,65357,64427,18952,16985,8669,4477,18919,106283,10108,35709,24650,28687
310M200US24220,24220,2015,75004,69419,25861,17178,9296,2132,37845,100292,13503,23573,24398,33514
310M300US24220,24220,2016,63671,67223,11725,18384,8564,2989,19024,104802,9495,12008,15910,29566
3100000US24260,24260,2006,50194,49768,6673,14048,8587,1708,14075,,,19787,,
3100000US24260,24260,2007,54579,51890,18376,13972,7089,2287,17304,73609,,,,
3100000US24260,24260,2008,59611,60009,11641,13895,6942,2296,14644,,,17776,,
3100000US24260,24260,2009,55054,50732,15700,15027,7560,,14813,,10584,,,
310M100US24260,24260,2010,54601,54092,8623,15471,9452,1249,12661,83617,15139,11858,11742,25415
310M100US24260,24260,2011,61259,55903,17528,16024,8006,1010,51458,,,,,
310M100US24260,24260,2012,59315,58304,16748,17004,9609,1975,13926,74928,8833,31037,11538,27118
310M200US24260,24260,2013,61009,61168,8862,17549,7482,2312,15563,85734,13407,11618,13139,27114
310M200US24260,24260,2014,63543,62114,11742,18322,10926,1268,19230,89971,,41326,11647,28426
310M200US24260,24260,2015,63358,61963,12400,18496,12874,2799,17675,88627,8400,21765,14135,27821
310M300US24260,24260,2016,70445,70521,14622,18099,9696,1944,21953,111135,8647,23917,15928,32556
3100000US24300,24300,2006,55530,55925,10078,13187,5945,2010,18718,78904,30178,16572,12948,24107
3100000US24300,24300,2007,66810,68294,14190,13977,9309,2871,19643,94514,,32293,17389,29063
3100000US24300,24300,2008,67088,67579,10324,14892,8468,1689,21272,96880,8273,32325,17076,28562
3100000US24300,24300,2009,69256,67072,21173,16139,7521,2887,24535,92813,,28656,14201,28822
310M100US24300,24300,2010,62672,62340,19857,16093,8266,2463,23070,99445,11321,18997,17158,26849
310M100US24300,24300,2011,62655,60814,18662,17008,8303,2669,22498,94361,12643,24157,17718,26976
310M100US24300,24300,2012,62360,64207,11258,14882,9401,3774,22936,89845,14724,,15518,27224
310M200US24300,24300,2013,64523,64467,17614,18620,10441,2040,25941,98792,10732,80710,15622,27904
310M200US24300,24300,2014,63273,62698,12136,17562,11370,4890,26180,96815,23611,23139,16034,29152
310M200US24300,24300,2015,67247,65171,14634,17827,12435,,22671,97584,23985,,16362,29323
310M300US24300,24300,2016,60280,58672,15366,17339,8606,1868,25224,91356,7665,23944,16350,27196
3100000US24340,24340,2006,59165,58962,10234,15148,7320,2256,16164,83524,12961,19224,11722,24830
3100000US24340,24340,2007,62987,63027,11298,15578,7953,2712,15739,87523,13166,22441,11494,26407
3100000US24340,24340,2008,64064,64802,10557,15872,8294,3206,18798,92526,13300,22616,13051,26990
3100000US24340,24340,2009,60638,61704,9584,16353,8521,3348,17138,84546,12914,16082,10901,25763
310M100US24340,24340,2010,59535,59023,9917,17616,8176,3795,18469,87230,12222,14662,11281,25463
310M100US24340,24340,2011,63777,64940,10071,17762,9638,3322,17091,94349,13616,23547,11747,27215
310M100US24340,24340,2012,65057,66252,11267,17756,8852,3494,19059,96026,14542,19103,12019,27762
310M200US24340,24340,2013,68510,69069,13055,18879,9115,2604,19737,99721,13560,17635,12612,28600
310M200US24340,24340,2014,69886,70647,12129,19276,10607,2531,20559,101817,14503,25311,12965,29161
310M200US24340,24340,2015,74005,73643,17085,19756,9603,2913,20667,103598,16020,28840,14704,31100
310M300US24340,24340,2016,77597,77943,15457,20058,9785,4377,20143,110607,17210,24832,14101,32331
3100000US24420,24420,2006,49182,48461,12836,15107,7632,2427,19219,,,33434,12015,21393
3100000US24420,24420,2007,52670,55802,13918,14876,7055,2985,19924,70981,,,17475,22733
3100000US24420,24420,2008,45245,46210,16525,14145,5708,2804,17746,,,,12901,21097
3100000US24420,24420,2009,45355,43951,12043,15144,8150,3234,23612,61742,7017,17398,9095,20651
310M100US24420,24420,2010,47463,46291,8821,15090,9917,4305,23443,,,17627,11361,20823
310M100US24420,24420,2011,47568,48394,9231,17051,9188,4328,21273,,12593,19093,16411,21297
310M100US24420,24420,2012,47981,46897,15585,16764,9624,3276,22977,,,32583,10550,21097
310M200US24420,24420,2013,58375,59614,24448,17099,7895,5200,22356,148898,,,14538,25426
310M200US24420,24420,2014,55069,47435,36647,17906,11297,3006,21915,,23931,,,
310M200US24420,24420,2015,51033,49151,17298,17107,9374,2315,20680,,,37665,14296,22836
310M300US24420,24420,2016,50614,48948,14819,16481,10006,2354,24023,75893,27426,,11348,21964
3100000US24500,24500,2006,50145,50678,6538,13267,5648,,16990,71936,10681,,23259,21516
3100000US24500,24500,2007,52922,51224,12369,14663,7768,2967,16486,74650,9316,,8913,23481
3100000US24500,24500,2008,54263,53944,8616,14985,7747,697,16911,75187,9378,,16437,23700
3100000US24500,24500,2009,51963,51409,10416,14429,6139,2975,15827,,8757,,8993,23800
310M100US24500,24500,2010,55378,55289,5257,15823,8537,3564,20222,,15696,,14026,24935
310M100US24500,24500,2011,54136,53759,10258,16796,7266,2705,19821,85293,32999,,,24201
310M100US24500,24500,2012,55354,53924,10926,14489,9953,2412,19908,,22150,,22167,24946
310M200US24500,24500,2013,60627,60473,14450,17632,8373,2047,18125,100003,19908,30413,16917,27271
310M200US24500,24500,2014,56345,55553,15713,16551,9802,2163,20030,86907,17740,32912,19094,25709
310M200US24500,24500,2015,65494,68728,19616,17120,9068,5957,20941,99820,19097,19438,18029,30857
310M300US24500,24500,2016,62658,61888,15436,17354,8434,2863,24321,96455,24146,,13106,28702
3100000US24540,24540,2006,63484,65315,8631,12030,7973,2867,22227,85711,24970,10369,11606,27588
3100000US24540,24540,2007,66101,64010,17504,13519,6173,3764,22284,88974,27000,23605,13744,28539
3100000US24540,24540,2008,67506,65923,14956,14980,7305,1689,19717,97445,15525,20063,13199,29246
3100000US24540,24540,2009,67740,68281,12255,14730,8520,3438,25554,96588,7841,28471,12542,28673
