GEOID,MSA,year,pop15up,pct15up_married,pct15up_widowed,pct15up_divorced,pct15up_separated,pct15up_nevermar,pct15up_married_m,pct15up_widowed_m,pct15up_divorced_m,pct15up_separated_m,pct15up_nevermar_m,pct15up_married_f,pct15up_widowed_f,pct15up_divorced_f,pct15up_separated_f,pct15up_nevermar_f
310M100US46660,46660,2010,109378,45.7,6,12,1.7,34.6,48,3.1,10.6,1.4,36.9,43.5,8.800000000000001,13.3,2,32.4
310M100US46660,46660,2011,110633,36.9,5.8,14.1,3.4,39.8,37.8,2.2,14.4,3.2,42.3,36,9.1,13.8,3.6,37.5
310M100US46660,46660,2012,115432,43.5,5,12.1,3.4,36,44.4,1.9,12.7,1.6,39.5,42.6,8,11.5,5.2,32.8
310M200US46660,46660,2013,,,,,,,,,,,,,,,,
310M200US46660,46660,2014,,,,,,,,,,,,,,,,
310M200US46660,46660,2015,,,,,,,,,,,,,,,,
310M300US46660,46660,2016,,,,,,,,,,,,,,,,
3100000US46700,46700,2006,323396,49.4,6.4,11.3,2.5,30.4,51.3,2.6,9.300000000000001,2.1,34.8,47.5,10.3,13.2,2.9,26.1
3100000US46700,46700,2007,323311,48.7,6,10.7,2.2,32.4,50.5,1.8,9.6,1.8,36.4,46.9,10.2,11.8,2.6,28.5
3100000US46700,46700,2008,323951,50.3,6.2,10.6,2.6,30.4,51.2,2.5,9.5,2.4,34.5,49.4,9.800000000000001,11.7,2.8,26.3
3100000US46700,46700,2009,323172,50.2,5.3,9.9,2.2,32.4,51.4,2.1,8.300000000000001,2,36.2,49,8.4,11.6,2.3,28.6
310M100US46700,46700,2010,331593,48.8,5.6,10.5,2.4,32.7,49.8,2.3,9.5,1.7,36.7,47.9,8.800000000000001,11.5,3,28.8
310M100US46700,46700,2011,334227,48.7,5,11.8,2.5,32.1,49.5,2.1,11.4,1.8,35.2,47.9,7.8,12.3,3.1,29
310M100US46700,46700,2012,339170,46.1,5.5,11.9,2.3,34.2,47.7,2.6,9.699999999999999,2,38.1,44.5,8.4,14.1,2.6,30.4
310M200US46700,46700,2013,343004,45,5.1,11.9,2.5,35.4,45.5,2.4,10.4,1.8,39.8,44.5,7.8,13.4,3.3,31
310M200US46700,46700,2014,349725,47.5,5.2,11.2,2.6,33.6,48.9,2.3,10,1.9,36.9,46.1,7.9,12.3,3.3,30.4
310M200US46700,46700,2015,353928,45.7,5.2,11.8,2.4,34.9,47.1,2.5,8.9,1.9,39.5,44.4,7.8,14.5,2.9,30.4
310M300US46700,46700,2016,357954,48.8,4.9,10.9,2.3,33.1,50.3,2,8.699999999999999,1.9,37.2,47.3,7.7,13.1,2.8,29
3100000US47020,47020,2006,86661,52.5,6.3,12.4,3.1,25.7,52.2,3.1,12.3,2.6,29.7,52.8,9.199999999999999,12.5,3.5,22
3100000US47020,47020,2007,89724,53.8,7.3,9.1,3.8,26.1,58.4,2.4,8,2.8,28.3,49.5,11.7,10.1,4.6,24
3100000US47020,47020,2008,89401,51.2,7.8,12.4,2.6,26,56.3,4.1,11,1.5,27.2,46.4,11.4,13.7,3.6,24.9
3100000US47020,47020,2009,88891,51.6,6.7,11.8,2.3,27.5,50.9,3.2,12.3,2.1,31.4,52.3,10.1,11.4,2.4,23.8
310M100US47020,47020,2010,89556,53.4,6.4,10,2.8,27.4,54.9,2.2,9,2.6,31.3,51.8,10.7,10.9,3.1,23.5
310M100US47020,47020,2011,91814,53.3,5.6,13.2,1.9,26,52.2,2.1,13,1.9,30.8,54.3,8.9,13.3,2,21.4
310M100US47020,47020,2012,93351,49.5,5.2,14.1,3.1,28.2,51,2.4,13.9,1.9,30.9,48,7.9,14.3,4.2,25.6
310M200US47020,47020,2013,,,,,,,,,,,,,,,,
310M200US47020,47020,2014,,,,,,,,,,,,,,,,
310M200US47020,47020,2015,,,,,,,,,,,,,,,,
310M300US47020,47020,2016,,,,,,,,,,,,,,,,
3100000US47220,47220,2006,124300,42.6,8.6,8,2.9,37.8,43.3,3.4,8.1,2.4,42.8,41.9,14.3,7.9,3.5,32.5
3100000US47220,47220,2007,124478,42.1,7.4,9.699999999999999,2.9,38,41.4,2.9,8.5,2.7,44.6,42.9,12.3,11,3,30.8
3100000US47220,47220,2008,125063,40.7,7.7,10.7,2.6,38.3,40.7,3.1,10.8,2.4,43,40.8,12.5,10.6,2.8,33.3
3100000US47220,47220,2009,125362,42,8,9.199999999999999,2.6,38.2,42.2,3.5,8.300000000000001,1.9,44,41.6,12.8,10.2,3.4,31.9
310M100US47220,47220,2010,126136,42.9,6.8,9.199999999999999,2.9,38.1,42.6,2.6,8,3.2,43.6,43.2,11.5,10.5,2.7,32.1
310M100US47220,47220,2011,125883,40.3,7.4,10.2,2.9,39.2,41,3.9,10,2.3,42.8,39.6,11.1,10.4,3.5,35.5
310M100US47220,47220,2012,126529,37.4,6.4,10.7,2.5,42.9,37.8,2.3,10.8,2.1,46.9,36.9,10.8,10.6,3,38.7
310M200US47220,47220,2013,125884,39.4,5.9,11,3.4,40.4,39.3,2.5,10.2,3.8,44.1,39.4,9.4,11.8,2.9,36.5
310M200US47220,47220,2014,125966,39,5.9,9.800000000000001,3.2,42.1,39.5,2.7,8.800000000000001,2,47.1,38.5,9.4,10.9,4.5,36.7
310M200US47220,47220,2015,125242,38.8,6.7,12.2,2.8,39.5,38.7,3.3,9.4,2.6,46,38.8,10.4,15.2,3,32.5
310M300US47220,47220,2016,123084,37.4,5.4,12.7,3.4,41.1,37.1,1.7,11.5,3.3,46.4,37.8,9.199999999999999,14,3.5,35.5
3100000US47260,47260,2006,1305978,51.2,5.8,9.9,3.4,29.7,53.2,2.5,7.8,3.1,33.5,49.3,9,11.9,3.7,26.1
3100000US47260,47260,2007,1317827,49.5,5.8,10.2,3.1,31.4,51.7,2.4,8.4,2.8,34.7,47.5,9,12,3.3,28.3
3100000US47260,47260,2008,1317462,49.9,5.6,10.3,3.3,30.9,52.3,2.3,8.300000000000001,3,34.2,47.7,8.699999999999999,12.3,3.6,27.8
3100000US47260,47260,2009,1342274,47.6,5.8,10.9,3.2,32.6,49.1,2.1,9.4,2.7,36.7,46.1,9.199999999999999,12.3,3.7,28.8
310M100US47260,47260,2010,1351316,48.6,5.6,10.8,3.1,31.9,50.2,2.2,8.699999999999999,2.8,36.2,47.1,8.800000000000001,12.8,3.5,27.9
310M100US47260,47260,2011,1353304,47.6,5.5,10.9,3,33,49.4,2.2,9.1,2.6,36.6,45.8,8.6,12.7,3.3,29.6
310M100US47260,47260,2012,1370573,46.9,5.3,11.3,3,33.5,48.9,2.2,9.4,2.3,37.2,45,8.300000000000001,13,3.7,30
310M200US47260,47260,2013,1384435,45.4,5.6,11.5,3.1,34.4,46.6,2.3,9.699999999999999,2.7,38.7,44.3,8.699999999999999,13.2,3.6,30.3
310M200US47260,47260,2014,1395545,47,5.5,10.7,3,33.7,49,2.6,8.6,2.7,37.1,45.2,8.300000000000001,12.7,3.3,30.6
310M200US47260,47260,2015,1403426,46.4,5.2,11.5,2.9,34,48,2.3,9.6,2.5,37.6,44.9,8,13.3,3.3,30.5
310M300US47260,47260,2016,1406228,45.4,5.4,11.3,2.8,35,46.7,2.5,9.4,2.6,38.9,44.3,8.199999999999999,13.1,3.1,31.4
3100000US47300,47300,2006,308196,52,5.1,8.1,2.7,32.2,53.4,1.8,7.5,1.8,35.5,50.6,8.4,8.6,3.6,28.8
3100000US47300,47300,2007,310051,49.9,5.2,9.5,2.8,32.6,52.3,2.2,7.7,2.1,35.8,47.5,8.199999999999999,11.4,3.4,29.5
3100000US47300,47300,2008,313384,52.3,5.8,8.4,2.1,31.4,54.6,2.4,6.9,1.8,34.3,49.9,9.300000000000001,9.9,2.4,28.5
3100000US47300,47300,2009,311364,49.1,5.7,9.800000000000001,2.8,32.5,50.2,2.3,9.1,2.2,36.2,48.1,9.1,10.5,3.4,28.9
310M100US47300,47300,2010,323428,51.6,5.4,8.6,2,32.5,52.7,2.2,8,1.3,35.9,50.5,8.6,9.199999999999999,2.6,29.1
310M100US47300,47300,2011,327706,49,4.9,9.1,2.2,34.7,50.9,1.8,7.3,1.4,38.6,47.2,7.9,11,3.1,30.8
310M100US47300,47300,2012,330403,48.3,5,9.5,1.8,35.4,49.8,2.6,8.1,1.4,38,46.7,7.4,10.9,2.2,32.9
310M200US47300,47300,2013,332697,47.1,4.8,9.5,3.1,35.5,47.6,1.9,7.6,2.4,40.5,46.6,7.8,11.3,3.8,30.5
310M200US47300,47300,2014,336608,46,5.1,9.699999999999999,2.1,37,46.9,2.5,9.1,1.9,39.6,45.1,7.8,10.4,2.3,34.4
310M200US47300,47300,2015,339257,46.1,5.1,8.1,1.9,38.9,47.3,2.5,6.3,1.5,42.4,45,7.6,9.800000000000001,2.3,35.4
310M300US47300,47300,2016,339809,46.8,4.9,9.4,2.4,36.5,48.9,2,8.699999999999999,1.7,38.7,44.8,7.8,10.1,3.1,34.3
3100000US47380,47380,2006,177845,48.5,6.9,11.9,1.6,31.1,49.7,2.9,11.1,.9,35.3,47.4,10.6,12.7,2.2,27.1
3100000US47380,47380,2007,179382,47.3,6.9,11.1,2.2,32.4,48.4,2.7,11.1,2,35.7,46.3,10.7,11.2,2.4,29.4
3100000US47380,47380,2008,181014,45.1,6.2,12.9,2.1,33.7,46.7,1.7,12.2,2.1,37.3,43.7,10.4,13.4,2.1,30.4
3100000US47380,47380,2009,183752,43.6,6.4,11.9,1.9,36.1,47.8,1.9,9.4,1.5,39.4,39.8,10.7,14.2,2.3,33.1
310M100US47380,47380,2010,186259,44.1,6,12.7,2.2,35,47.6,1.9,10.7,1.7,38.1,40.9,9.699999999999999,14.6,2.6,32.1
310M100US47380,47380,2011,188614,46.9,5.7,11.9,2.5,33,48.9,2.7,10.3,2.3,35.8,45,8.5,13.4,2.8,30.3
310M100US47380,47380,2012,189386,46.5,6.3,11.8,2.1,33.4,49,2.7,10.4,2,35.9,44.1,9.5,13.1,2.1,31.1
310M200US47380,47380,2013,204611,43.3,6.3,11.5,2.4,36.5,45.7,2.6,10.3,1.4,39.9,41.2,9.699999999999999,12.6,3.2,33.3
310M200US47380,47380,2014,207900,47.2,6,11.2,2.1,33.6,48.8,2.4,9.6,1.6,37.7,45.7,9.300000000000001,12.7,2.5,29.8
310M200US47380,47380,2015,209875,48.5,5.8,10.5,2,33.2,51.9,2.1,9,1.1,36,45.4,9.199999999999999,11.8,2.9,30.7
310M300US47380,47380,2016,210587,42.6,6.8,12.6,2.9,35.1,45.7,3.5,10.2,2.1,38.5,39.8,9.800000000000001,14.8,3.6,32
310M200US47460,47460,2013,,,,,,,,,,,,,,,,
310M200US47460,47460,2014,,,,,,,,,,,,,,,,
310M200US47460,47460,2015,,,,,,,,,,,,,,,,
310M300US47460,47460,2016,,,,,,,,,,,,,,,,
3100000US47580,47580,2006,99872,49.3,6.8,10.6,3.1,30.1,52.9,2.9,7.4,3.4,33.4,46.1,10.3,13.5,3,27.1
3100000US47580,47580,2007,101572,50.2,4.8,13,1.5,30.5,51.2,1.8,11.7,1,34.3,49.4,7.6,14.2,1.9,27
3100000US47580,47580,2008,103840,54.4,4.8,11.2,3.3,26.4,54,2,11.3,2.1,30.5,54.7,7.4,11.1,4.3,22.6
3100000US47580,47580,2009,105670,50.9,5.1,12.1,3.2,28.6,54,1.7,11.2,2.2,30.8,48.1,8.199999999999999,12.9,4.2,26.6
310M100US47580,47580,2010,109684,50.7,4.9,12.2,2.7,29.4,52.3,1.6,10.5,3.1,32.5,49.2,8.1,13.8,2.3,26.6
310M100US47580,47580,2011,112526,57.2,3.9,9.9,2.4,26.6,57.6,1.2,8.199999999999999,2.8,30.2,56.8,6.5,11.4,1.9,23.4
310M100US47580,47580,2012,114014,48.2,5.6,13.1,2.3,30.8,52.7,1.7,9.4,1.9,34.3,44.1,9.1,16.4,2.7,27.7
310M200US47580,47580,2013,,,,,,,,,,,,,,,,
310M200US47580,47580,2014,,,,,,,,,,,,,,,,
310M200US47580,47580,2015,,,,,,,,,,,,,,,,
310M300US47580,47580,2016,,,,,,,,,,,,,,,,
3100000US47700,47700,2006,60082,56.3,6.2,12.6,1.2,23.6,56,2.9,12.7,.5,28,56.6,9.5,12.6,2,19.3
3100000US47700,47700,2007,59989,60.9,4.9,11.9,.8,21.4,60.5,1.5,12.2,1,24.8,61.4,8.199999999999999,11.6,.7,18.1
3100000US47700,47700,2008,60007,59.6,6.1,11,1.4,21.9,61,3.2,9.9,1.1,24.8,58.1,9.1,12.2,1.6,19
3100000US47700,47700,2009,59776,66,6.7,7.8,.7,18.8,66.09999999999999,1.8,8.9,.5,22.7,65.8,11.5,6.7,.9,15.1
310M100US47700,47700,2010,60522,56.6,7.2,10,2.2,23.9,58.8,3.1,9.800000000000001,.7,27.6,54.5,11.1,10.3,3.7,20.4
310M100US47700,47700,2011,61135,56.9,6.5,9.9,.7,26,57.9,2.2,8.9,.5,30.5,55.9,10.7,11,.9,21.5
310M100US47700,47700,2012,62015,59.2,6.4,9.9,1,23.5,60.7,3.7,9.6,1.4,24.6,57.8,9,10.2,.7,22.3
310M200US47700,47700,2013,,,,,,,,,,,,,,,,
310M200US47700,47700,2014,,,,,,,,,,,,,,,,
310M200US47700,47700,2015,,,,,,,,,,,,,,,,
310M300US47700,47700,2016,,,,,,,,,,,,,,,,
3100000US47900,47900,2006,4205471,49.1,5,8.800000000000001,2.6,34.5,51.5,2.1,7.1,2.4,37,46.8,7.8,10.5,2.8,32.2
3100000US47900,47900,2007,4226842,49.5,4.8,8.800000000000001,2.3,34.6,52.3,1.8,7.3,1.9,36.7,47,7.5,10.3,2.6,32.6
3100000US47900,47900,2008,4276402,48.9,4.6,9.199999999999999,2.4,35,51.6,1.8,7.4,2.1,37.1,46.4,7.2,10.9,2.6,32.9
3100000US47900,47900,2009,4359002,49.2,4.6,8.6,2.3,35.4,51.9,1.8,6.8,2,37.6,46.6,7.1,10.4,2.5,33.3
310M100US47900,47900,2010,4500519,48.5,4.6,8.800000000000001,2.4,35.8,50.8,2,7.1,2.2,37.9,46.3,7,10.2,2.6,33.8
310M100US47900,47900,2011,4580732,48.5,4.4,8.9,2.4,35.7,50.9,1.8,7.5,2,37.9,46.4,6.9,10.2,2.8,33.7
310M100US47900,47900,2012,4671798,48,4.4,9,2.1,36.5,50.3,1.8,7.4,1.9,38.7,45.8,6.9,10.5,2.4,34.4
310M200US47900,47900,2013,4785759,48.3,4.1,9,2.3,36.3,50.5,1.6,7.3,2,38.6,46.2,6.5,10.7,2.5,34.1
310M200US47900,47900,2014,4853898,48,4.4,9,2.1,36.4,50.5,1.8,7.1,1.8,38.7,45.7,6.9,10.8,2.4,34.3
310M200US47900,47900,2015,4912426,48.3,4.2,9.1,2.1,36.4,50.9,1.7,7.1,1.9,38.5,45.9,6.6,10.9,2.2,34.4
310M300US47900,47900,2016,4946068,48.6,4.3,8.699999999999999,2,36.4,50.9,1.7,6.9,1.9,38.7,46.5,6.7,10.4,2.2,34.2
3100000US47940,47940,2006,131610,54.1,6.7,8,1,30.1,58.1,2.6,7.4,.6,31.3,50.5,10.4,8.6,1.3,29.1
3100000US47940,47940,2007,133313,53.8,6.7,8.5,1.1,29.9,56.1,2.9,7.6,.5,32.9,51.7,10.1,9.199999999999999,1.6,27.3
3100000US47940,47940,2008,133029,52.3,5.8,8.9,1.1,31.9,55.2,1.4,8.4,.7,34.3,49.6,9.800000000000001,9.4,1.5,29.7
3100000US47940,47940,2009,136050,49.7,6,9.1,1,34.1,51.2,2.7,7.9,1.2,37.1,48.3,9.1,10.3,.9,31.4
310M100US47940,47940,2010,135623,49.2,6.4,9.300000000000001,.8,34.3,51.3,2.4,9,.3,37,47.3,10.1,9.5,1.3,31.8
310M100US47940,47940,2011,137434,51.1,6.6,7.9,1.4,33,54.3,3,7.4,1.3,34.1,48.1,9.9,8.4,1.5,32
310M100US47940,47940,2012,138526,48.7,6.2,11.2,1.2,32.6,51,2.9,9.199999999999999,.8,36.1,46.5,9.4,13.2,1.6,29.3
310M200US47940,47940,2013,139116,48.4,5.9,9.6,1.2,34.9,50.3,2.2,8.699999999999999,.8,38,46.7,9.300000000000001,10.4,1.6,32
310M200US47940,47940,2014,139122,48.6,6,10.4,1.1,34,50.5,2.2,10.5,1,35.9,46.8,9.5,10.3,1.2,32.2
310M200US47940,47940,2015,,,,,,,,,,,,,,,,
310M300US47940,47940,2016,,,,,,,,,,,,,,,,
3100000US48020,48020,2006,64762,59.5,5.7,9.4,.3,25.1,60.7,1.9,8.9,.4,28.1,58.3,9.300000000000001,9.9,.2,22.2
3100000US48020,48020,2007,65139,56.4,5.7,10.2,.9,26.7,56.7,1.9,10.7,.3,30.5,56.2,9.4,9.800000000000001,1.6,23.1
3100000US48020,48020,2008,65304,56.2,5.5,9.199999999999999,.9,28.1,57.8,2.3,9.300000000000001,1,29.5,54.7,8.5,9.1,.8,26.8
3100000US48020,48020,2009,65107,53.4,5.8,10.7,1.4,28.8,53,2.3,10.4,1.4,32.9,53.7,9.199999999999999,10.9,1.4,24.8
310M100US48020,48020,2010,67627,52.2,6,11.4,1.3,29.1,53.7,1.4,11.4,.9,32.6,50.7,10.5,11.4,1.7,25.8
310M100US48020,48020,2011,67535,54,5.9,10.8,.9,28.5,54.7,2.9,9.800000000000001,.3,32.3,53.3,8.800000000000001,11.8,1.4,24.7
310M100US48020,48020,2012,68483,55.9,5.1,9.4,1.1,28.5,57.7,1.9,8.699999999999999,.8,30.9,54.3,8.199999999999999,10,1.4,26.1
310M200US48020,48020,2013,,,,,,,,,,,,,,,,
310M200US48020,48020,2014,,,,,,,,,,,,,,,,
310M200US48020,48020,2015,,,,,,,,,,,,,,,,
310M300US48020,48020,2016,,,,,,,,,,,,,,,,
3100000US48060,48060,2006,91125,54.5,6,10,2.8,26.7,56.7,1.2,9.9,1.5,30.8,52.3,10.9,10.1,4.1,22.6
3100000US48060,48060,2007,93374,57.5,5.8,8.300000000000001,2.3,26.1,56.2,2,9.1,2.1,30.6,58.9,9.800000000000001,7.5,2.4,21.4
3100000US48060,48060,2008,94315,58.6,4.4,8.199999999999999,3.8,25.1,58,1.2,7,3.5,30.2,59.3,7.8,9.300000000000001,4,19.6
3100000US48060,48060,2009,94845,52.2,6.2,8.4,3.6,29.6,51.8,3.6,6.6,2.7,35.3,52.6,9,10.3,4.5,23.6
310M100US48060,48060,2010,91554,53.7,4.9,9.1,4.4,27.8,54.8,1.4,7.6,3.6,32.6,52.7,8.6,10.6,5.2,22.9
310M100US48060,48060,2011,92446,53.8,5.8,9.6,2.9,27.9,52.5,3.2,8.199999999999999,2.8,33.3,55.1,8.6,11.1,3.1,22.2
310M100US48060,48060,2012,94521,54.7,5.6,9.699999999999999,3.5,26.6,53.7,2.1,8.1,3.9,32.2,55.7,9.300000000000001,11.4,3.1,20.4
310M200US48060,48060,2013,93441,52.5,4.6,9,2.6,31.3,47.9,2.8,8.199999999999999,2.6,38.5,57.6,6.6,10,2.6,23.3
310M200US48060,48060,2014,93819,52.5,5,9.4,2.9,30.1,51.4,1.7,8.6,2.2,36,53.7,8.6,10.3,3.7,23.6
310M200US48060,48060,2015,92260,53.5,5,8.6,2.3,30.5,52.9,1.9,8,2.6,34.6,54.2,8.5,9.300000000000001,2.1,25.9
310M300US48060,48060,2016,90560,49.7,5.7,10,2.3,32.3,48.4,2.6,7.9,2.1,38.9,51.1,9.1,12.3,2.6,24.9
3100000US48140,48140,2006,104792,57.1,5.9,9.9,.8,26.3,57.3,2.2,10.3,.9,29.3,56.8,9.6,9.5,.6,23.4
3100000US48140,48140,2007,105088,58.3,5.7,9.199999999999999,1.2,25.6,59.7,2.3,9.4,.6,28,56.9,9.1,8.9,1.8,23.3
3100000US48140,48140,2008,105984,57.5,5.5,11,.7,25.3,58.6,1.9,9.9,.5,29.2,56.4,9.199999999999999,12.1,.8,21.4
3100000US48140,48140,2009,106091,59.7,5.9,9.300000000000001,.9,24.2,59.6,2.2,10.7,.5,26.9,59.7,9.5,8,1.2,21.6
310M100US48140,48140,2010,107051,58,5.1,9.199999999999999,1,26.7,60.3,1.3,8.199999999999999,.9,29.4,55.7,8.800000000000001,10.3,1.2,24
310M100US48140,48140,2011,108193,55.2,5.6,11.2,1.2,26.8,53.3,2.2,11.5,1.1,31.9,57.2,9,10.8,1.4,21.6
310M100US48140,48140,2012,108420,54.7,5.3,12.3,1,26.6,55.7,2.1,12,1,29.2,53.6,8.6,12.7,1,24.1
310M200US48140,48140,2013,,,,,,,,,,,,,,,,
310M200US48140,48140,2014,,,,,,,,,,,,,,,,
310M200US48140,48140,2015,,,,,,,,,,,,,,,,
310M300US48140,48140,2016,,,,,,,,,,,,,,,,
3100000US48260,48260,2006,105006,52.7,9.800000000000001,10,1.4,26.1,56.7,3.9,9.9,.8,28.8,49.2,15,10.1,2,23.6
3100000US48260,48260,2007,103403,50.9,9.4,12.2,2,25.5,55.2,4.4,11.5,1.8,27.1,47.1,13.9,12.8,2.1,24.2
3100000US48260,48260,2008,102581,52.1,11.1,11.7,1.6,23.6,55.4,4.7,12.1,1,26.9,49.2,16.9,11.4,2.1,20.5
3100000US48260,48260,2009,101177,51.7,8.9,11.3,2,26.2,54.4,4,11.7,1.4,28.4,49.3,13.2,10.9,2.4,24.1
310M200US48260,48260,2013,,,,,,,,,,,,,,,,
310M200US48260,48260,2014,,,,,,,,,,,,,,,,
310M200US48260,48260,2015,,,,,,,,,,,,,,,,
310M300US48260,48260,2016,,,,,,,,,,,,,,,,
3100000US48300,48300,2006,84323,56.6,8.5,10.6,1.6,22.7,59.5,3.5,9.6,1.6,25.9,53.7,13.4,11.6,1.6,19.7
3100000US48300,48300,2007,84955,57.9,6.4,10,1.6,24.1,58.5,1.9,7.3,1.7,30.4,57.2,10.8,12.6,1.5,17.9
3100000US48300,48300,2008,85393,56.3,6.4,11.3,.6,25.4,57.1,3.1,13,.7,26.1,55.5,9.5,9.6,.5,24.8
3100000US48300,48300,2009,86319,58,4.2,11.9,1.9,24.1,58.9,1.2,10.4,1.4,28.2,57.2,6.9,13.3,2.4,20.2
310M100US48300,48300,2010,87749,53.2,5.8,13.4,1.2,26.3,51.5,2.6,11.8,.5,33.6,55,9.1,14.9,2,19
310M100US48300,48300,2011,89566,54.9,4.2,12,2.4,26.6,57.6,1.8,9.699999999999999,2.5,28.4,52.3,6.5,14.2,2.3,24.8
310M100US48300,48300,2012,89351,57.7,5.1,10.8,1.3,25.1,58.2,1.8,9.300000000000001,1.8,29,57.2,8.300000000000001,12.2,.9,21.4
310M200US48300,48300,2013,,,,,,,,,,,,,,,,
310M200US48300,48300,2014,,,,,,,,,,,,,,,,
310M200US48300,48300,2015,,,,,,,,,,,,,,,,
310M300US48300,48300,2016,,,,,,,,,,,,,,,,
3100000US48540,48540,2006,122870,51.6,8,11.1,1.5,27.8,53.3,2.6,10.5,1.2,32.4,50.1,12.9,11.7,1.8,23.5
3100000US48540,48540,2007,121837,54.6,8.300000000000001,10.9,2.2,23.9,55.9,2.4,10.9,2.3,28.4,53.4,13.8,10.8,2.2,19.8
3100000US48540,48540,2008,121816,50.1,9.300000000000001,12.1,1.9,26.7,50.3,4.2,11.5,1.8,32.2,50,14,12.6,1.9,21.5
3100000US48540,48540,2009,121542,51.9,9.5,11.3,2,25.3,54.9,3.2,10.6,1.5,29.7,49.1,15.5,12,2.5,21
310M100US48540,48540,2010,124479,51.2,9.1,11.5,1.1,27.2,52.8,3.9,11.8,.7,30.8,49.6,14,11.2,1.4,23.8
310M100US48540,48540,2011,123554,49.6,8.300000000000001,13.4,1.8,26.9,50.6,3.2,13.7,1.7,30.9,48.7,13.2,13.1,1.9,23
310M100US48540,48540,2012,123204,51.8,8.4,11.9,1.3,26.6,53.6,3.5,10.9,1.2,30.8,50.1,13.1,12.9,1.3,22.6
310M200US48540,48540,2013,123315,49.4,8.5,12.9,1.3,27.9,49.8,3.9,12.9,1.2,32.2,48.9,12.9,12.9,1.5,23.8
310M200US48540,48540,2014,122004,49.4,7.4,12.7,2,28.5,50.9,2.8,12,1.9,32.4,47.9,11.9,13.4,2.1,24.7
310M200US48540,48540,2015,121498,49.8,7.7,13.4,1.7,27.3,49.8,4,13.8,1.8,30.6,49.8,11.3,13,1.7,24.2
310M300US48540,48540,2016,120122,46.4,8.300000000000001,13.6,1.5,30.2,45.3,3.7,12.7,1.8,36.6,47.6,13,14.4,1.2,23.9
3100000US48580,48580,2006,82257,54,5.7,9.699999999999999,.5,30.1,51.8,2.2,10.1,.4,35.5,56.2,9.199999999999999,9.199999999999999,.6,24.8
3100000US48580,48580,2007,82217,52.5,6.5,10.9,1.1,29.1,53.3,3.5,10.3,1,31.9,51.6,9.5,11.5,1.2,26.2
3100000US48580,48580,2008,82322,51.2,6.6,9.800000000000001,.8,31.5,51.7,2.6,9.199999999999999,.5,36,50.8,10.6,10.4,1.1,27.1
3100000US48580,48580,2009,82192,54.4,4.6,10,.9,30.1,53.3,1.2,10.3,.9,34.2,55.5,8,9.800000000000001,.9,25.8
310M100US48580,48580,2010,82283,53,5.4,9.9,.6,31,53.7,1.5,10.1,.1,34.5,52.3,9.300000000000001,9.6,1.1,27.6
310M100US48580,48580,2011,83558,48.5,7.3,10.6,1.4,32.2,50.4,4.5,8,1.7,35.5,46.8,10.1,13,1.2,28.9
310M100US48580,48580,2012,83509,48.8,5.7,12.3,1,32.2,49.2,2.5,11.5,1.1,35.7,48.5,8.9,13,.9,28.7
310M200US48580,48580,2013,,,,,,,,,,,,,,,,
310M200US48580,48580,2014,,,,,,,,,,,,,,,,
310M200US48580,48580,2015,,,,,,,,,,,,,,,,
310M300US48580,48580,2016,,,,,,,,,,,,,,,,
3100000US48620,48620,2006,458699,54.5,5.9,11.9,1.8,25.9,57,1.9,11.3,1.6,28.2,52.1,9.699999999999999,12.6,2,23.6
3100000US48620,48620,2007,462512,54.2,6.2,12,1.4,26.2,55.2,2.8,10.8,1.5,29.8,53.3,9.5,13.1,1.4,22.7
3100000US48620,48620,2008,468491,52.9,5.8,12.4,1.4,27.4,55.2,2.5,11,1.1,30.2,50.6,9.1,13.8,1.7,24.7
3100000US48620,48620,2009,475640,51.7,5.7,13.8,1.5,27.3,53.1,2.5,12.8,1.2,30.4,50.3,8.800000000000001,14.9,1.9,24.2
310M100US48620,48620,2010,481949,51.3,6.1,13.1,1.6,28,52.9,2.9,12,1.7,30.4,49.7,9.1,14.1,1.5,25.6
310M100US48620,48620,2011,485000,50.4,5.8,13,1.6,29.1,52.5,2.6,11.2,1.3,32.4,48.5,8.9,14.8,1.9,26
310M100US48620,48620,2012,489031,52,5.3,12.5,2.1,28.2,53.2,2.4,10.7,1.8,31.8,50.8,8.1,14.2,2.3,24.6
310M200US48620,48620,2013,496638,51.2,6.4,12.4,1.5,28.6,53.2,3.4,10.7,1.2,31.6,49.3,9.199999999999999,14,1.8,25.7
310M200US48620,48620,2014,499858,51.4,5.6,12.5,1.5,29,51.6,2.9,11.2,1.4,32.9,51.2,8.199999999999999,13.7,1.7,25.2
310M200US48620,48620,2015,504894,48.5,5.7,12.2,1.3,32.2,49.2,2.8,10.8,1,36.1,47.8,8.6,13.5,1.7,28.4
310M300US48620,48620,2016,506425,50.6,5.6,12,1.6,30.2,51.3,2.6,10.8,1.1,34.3,50,8.5,13.3,2,26.2
3100000US48660,48660,2006,115420,54.2,6.3,12.8,2.1,24.6,53.6,2.2,11.7,1.5,31,54.7,10.5,13.9,2.7,18.2
3100000US48660,48660,2007,118802,53,5.4,13.7,1.5,26.3,53.9,1.5,12.6,1.4,30.7,52.2,9.5,14.8,1.7,21.8
3100000US48660,48660,2008,117679,54.4,6.3,11.9,2.1,25.4,54.8,2.5,10.5,1.6,30.6,53.9,10.2,13.2,2.6,20.1
