GEOID,MSA,year,income10lo,income10_15,income15_25,income25_35,income35_50,income50_75,income75_100,income100_150,income150_200,income200up,income_median,income_mean
310M100US33740,33740,2012,11.7,11.1,13.7,13.6,12,14.7,10.7,7.5,2.7,2.3,34809,52564
310M200US33740,33740,2013,15,9.5,12.8,10.2,11.9,15.9,10.1,8.800000000000001,2.3,3.6,37536,54931
310M200US33740,33740,2014,12.4,7.4,14.1,10.4,12.9,17.4,8.699999999999999,10,3.4,3.3,41175,57503
310M200US33740,33740,2015,13.8,8.4,13.3,12.8,12.9,14.7,8.699999999999999,8.9,3.1,3.3,36346,55139
310M300US33740,33740,2016,12.3,7.9,14.5,11,17.3,13,9.1,9.4,3.7,1.7,38004,55702
3100000US33780,33780,2006,4,3.3,10.4,11.6,15.4,22,13.7,15.8,2.2,1.5,54444,65071
3100000US33780,33780,2007,4.5,5.1,7.8,11.8,17.1,21.4,14.4,14,2.9,1.2,53750,63020
3100000US33780,33780,2008,6.1,4.2,8.6,11.1,12.6,22,16.4,13.6,3.9,1.6,57157,67086
3100000US33780,33780,2009,6.8,4.8,11.3,11.8,11.3,23.1,14.6,12,2.2,2.2,52824,62837
310M100US33780,33780,2010,6.4,6,10.6,11.2,15.7,19,14.4,13,2,1.7,50034,60834
310M100US33780,33780,2011,6.6,6.3,7.7,8.699999999999999,16.8,22.1,13.9,12.2,3.9,1.7,53744,63946
310M100US33780,33780,2012,5.9,6.2,11.1,10,16.2,18.8,15.1,12.6,2.6,1.6,50675,62064
310M200US33780,33780,2013,6.3,6.3,9.699999999999999,11,14.7,19.8,12.7,13.2,3.5,2.8,53561,67005
310M200US33780,33780,2014,4.2,4.7,10.6,12,11.8,20.5,13.1,16.2,4.2,2.7,57275,69949
310M200US33780,33780,2015,5.8,4.8,8.4,12,14.5,18.1,14.8,15.3,3.9,2.4,54396,67909
310M300US33780,33780,2016,5.6,4.3,9.4,7.4,14.9,18.9,15,15.8,5.8,2.8,60799,74036
3100000US33860,33860,2006,10.2,7.5,11.4,12.2,15.6,18.3,11.6,8.800000000000001,2.3,2.1,42934,56325
3100000US33860,33860,2007,7.9,8.300000000000001,12.2,11.3,15.2,18.2,12.7,8.699999999999999,3,2.5,43033,60018
3100000US33860,33860,2008,8.6,6.3,13,10.9,14,18.4,12.3,10.8,3,2.6,46422,62071
3100000US33860,33860,2009,8.800000000000001,6.7,11.9,12.4,16.1,16.9,13.1,9.5,2.6,1.9,44287,57705
310M100US33860,33860,2010,8.5,7.4,11.6,11.1,15.2,17.6,10.5,12.5,3.3,2.3,45513,60789
310M100US33860,33860,2011,10.4,6.3,11.6,11.5,13.9,19.5,10.5,10.8,2.8,2.6,45707,59741
310M100US33860,33860,2012,9.1,7.8,11.6,10,15.8,18.9,10.8,10.9,2.5,2.6,44674,59827
310M200US33860,33860,2013,10.3,6.4,10.7,10.9,15,17.5,11.8,11.6,3.4,2.4,45859,62057
310M200US33860,33860,2014,9.199999999999999,6.8,11.3,11.7,13.5,17.4,12.2,12.1,3.4,2.4,47159,60854
310M200US33860,33860,2015,9.4,6,12.6,11.2,13.7,17.4,10.8,10.9,4,3.8,45636,65358
310M300US33860,33860,2016,8.699999999999999,6.2,12.7,11.5,12.9,16.9,11.2,12.5,3.9,3.6,47265,66848
310M100US33980,33980,2010,7.6,6.3,18.2,9.6,16.7,17.3,10.6,9.199999999999999,2.8,1.8,40614,54899
310M100US33980,33980,2011,7.6,10.1,10.8,9.300000000000001,17.9,16.9,11.6,10.3,2,3.4,44429,62115
310M100US33980,33980,2012,6,5.5,10,14.3,14.4,17.9,15.1,10.7,3.3,2.9,49853,64635
310M200US33980,33980,2013,8,4.1,14.5,12,17.5,18.9,10.3,9.800000000000001,2.6,2.4,45231,59026
310M200US33980,33980,2014,6.9,7.3,11.9,10.7,14.3,20.5,11.6,10.7,4.4,1.7,48881,61968
310M200US33980,33980,2015,5.9,6.7,12.6,9.199999999999999,14.6,18,14.8,9.800000000000001,4,4.3,51048,71230
310M300US33980,33980,2016,6.2,7.2,12.1,9.9,13.2,20.9,10.7,12.7,3.6,3.5,51206,64471
3100000US34060,34060,2006,13.2,9.199999999999999,14.6,13,14.3,14.8,10.7,6.2,1.1,2.9,34998,49775
3100000US34060,34060,2007,11.7,7.8,13.2,11.6,16.5,18.3,8.6,7.2,3,2,39319,53313
3100000US34060,34060,2008,12.8,7.5,11.1,8.9,16.6,20.8,10.6,8.1,2.1,1.6,43002,52271
3100000US34060,34060,2009,16.9,6.6,14.8,12.2,13,15.4,8,7.1,2.5,3.5,34471,54373
310M100US34060,34060,2010,14.8,5.2,13.6,9.4,13.4,17.2,12.5,8.5,2.5,2.9,43470,56503
310M100US34060,34060,2011,13.9,5.8,12.1,9.5,15.2,17.7,10.2,10.2,3.2,2.3,43722,57560
310M100US34060,34060,2012,15,6,12.8,11,11.2,19.6,9.9,8.4,2.6,3.5,40177,59120
310M200US34060,34060,2013,13.3,5.6,12.6,7.9,12.8,17.6,10.7,12.5,3.9,3.2,47051,62160
310M200US34060,34060,2014,12.8,6.4,11.2,10.2,16,17.8,9.199999999999999,9.4,3.9,3.2,41924,60041
310M200US34060,34060,2015,11,5.2,12.2,11.6,12.8,15.3,12.1,11.7,3.2,5,45941,65762
310M300US34060,34060,2016,11.8,6.2,10.4,8.9,12.5,18,9.6,13.2,4.5,4.9,50120,74169
3100000US34100,34100,2006,10.9,9.300000000000001,15.9,12.5,16.4,18.6,8,4.8,2.1,1.5,36526,47151
3100000US34100,34100,2007,11.1,7.5,17.1,10.6,19.3,17.9,8.5,4.1,1.5,2.4,36977,48578
3100000US34100,34100,2008,9.9,6.8,14.9,15.4,15.2,18.9,10.1,6.9,.8,1.1,37178,47621
3100000US34100,34100,2009,11.6,9.4,15.4,13.4,15.3,18.6,7.5,6.2,1.1,1.4,35146,47053
310M100US34100,34100,2010,10.8,8.9,14.8,13.2,15.8,18.8,9.4,5.5,1.4,1.4,37065,48536
310M100US34100,34100,2011,9.1,8.699999999999999,17.8,14.3,15.3,15.4,9.800000000000001,6.7,1.6,1.2,35027,49435
310M100US34100,34100,2012,8.699999999999999,8.699999999999999,16.5,12.2,16.7,19.2,8.4,6,2.2,1.4,38137,49259
310M200US34100,34100,2013,11.3,7.2,13.3,11.5,16.9,19.3,9.5,7.4,2.4,1.2,40957,52772
310M200US34100,34100,2014,12,6.8,14.8,14,14.4,16.6,10.1,8.4,1.7,1.3,38542,52194
310M200US34100,34100,2015,9.1,5.8,16.4,13.9,14.5,17.3,9.5,10.2,1.8,1.6,40041,53782
310M300US34100,34100,2016,9.6,6.7,14.3,9.300000000000001,16.2,19.8,11.5,8.5,2.5,1.5,44348,56750
3100000US34180,34180,2006,11.4,6.5,13.7,16.9,16.1,19.9,6.4,6.4,1.9,.7,36965,46136
3100000US34180,34180,2007,9.1,8.5,12.2,12.5,15.5,23.6,9.300000000000001,5.8,1.8,1.9,42198,50947
3100000US34180,34180,2008,7.2,4.8,16,14.1,14.7,21.6,11.2,6.3,1.7,2.5,43500,56273
3100000US34180,34180,2009,7.8,5,14.5,11.1,14.7,22.1,9.9,10.5,2.2,2.1,46883,57728
310M100US34180,34180,2010,9.699999999999999,5.1,11.6,13.6,15.8,19.8,12.1,8.9,1.8,1.4,42337,54879
310M100US34180,34180,2011,8.300000000000001,5.7,16,12.9,11.9,22.9,11.5,6.3,1.8,2.6,43076,54237
310M100US34180,34180,2012,8.4,4.4,15.7,11.4,13.2,25.6,11.3,6.6,2.8,.8,46295,53161
310M200US34180,34180,2013,5.7,7.4,13.5,12.6,13.9,23.9,12.2,8.199999999999999,1.3,1.2,46728,53693
310M200US34180,34180,2014,6.7,5.7,8,12.2,14.1,22.6,15.2,10.2,3,2.3,51949,64281
310M200US34180,34180,2015,4,4.7,8.699999999999999,12.4,18.2,21.4,11,12.6,4.6,2.5,51667,66579
310M300US34180,34180,2016,8,3.3,11.8,12.3,16.9,19,11.8,10.8,4.1,2.1,48335,61186
3100000US34340,34340,2006,10.8,9.9,18.9,10,15.3,17.3,8.4,7.3,.5,1.5,35215,46137
3100000US34340,34340,2007,13,6.3,18.8,11,16.5,17.3,8.6,6.7,1.1,.6,35628,48137
3100000US34340,34340,2008,11.4,10.5,10.8,14.5,16.4,17.8,10.6,5.7,1.2,1.2,36679,51582
3100000US34340,34340,2009,10,8.699999999999999,17.7,16.7,11.2,20.9,7.3,4.6,1.5,1.4,33159,45919
310M100US34340,34340,2010,12,7.7,15.4,13.5,13.5,16.4,10.6,8.9,1.7,.5,35928,48124
310M100US34340,34340,2011,13.4,9.1,17.9,12.6,16.4,14.1,9.199999999999999,5.5,.7,1.1,32310,42913
310M100US34340,34340,2012,9.699999999999999,9,14.2,15.9,12.9,16.4,9.800000000000001,9.4,.7,1.9,36131,52625
310M200US34340,34340,2013,9.6,7.7,15,16.5,16.4,17.1,8.800000000000001,6.6,1.4,1,35579,46864
310M200US34340,34340,2014,11.8,6.8,13.9,15.9,13.6,17.7,9.6,8.699999999999999,.7,1.3,36511,49324
310M200US34340,34340,2015,9.9,8.4,15.9,12.7,15.3,15.5,11.1,6.7,2.3,2.4,37337,51864
310M300US34340,34340,2016,12.1,6.4,14.3,15.1,13.2,16,9.4,8.800000000000001,1.9,2.8,36802,59268
3100000US34380,34380,2006,12.2,7,13.6,12.2,15.4,21.3,9.6,6.4,1.4,1,40126,48450
3100000US34380,34380,2007,15.4,5.9,12.3,12.5,15.3,17.7,9.5,7.7,2.1,1.5,38104,50184
3100000US34380,34380,2008,16.1,6.2,15.7,12,15,17.2,7.7,6.6,1.4,2,34946,48111
3100000US34380,34380,2009,18.6,9.300000000000001,10.4,12.9,14.7,14.7,9.300000000000001,7.4,1,1.6,33787,47564
310M100US34380,34380,2010,17,8.800000000000001,16.2,11.6,11.9,14.9,9,6.6,2.4,1.6,31014,46456
310M100US34380,34380,2011,13.6,7.8,13.6,11.1,13.9,19.7,9.699999999999999,6.8,1.9,1.7,37319,49572
310M100US34380,34380,2012,13.9,9.5,14.2,11.7,12.9,16.7,9.300000000000001,7.1,2.4,2.3,35593,55715
310M200US34380,34380,2013,11.9,7.6,16,11.7,17.5,15.6,9.800000000000001,7.4,2,.4,37488,49048
310M200US34380,34380,2014,11.2,7.7,12.4,10.9,14,17.2,12.1,9.5,2.5,2.5,41931,56301
310M200US34380,34380,2015,11,6.6,16.3,9.9,13.1,16.4,9.800000000000001,10.9,3.3,2.8,40838,60145
310M300US34380,34380,2016,11.9,8.9,11.9,8,18.1,18,9.4,7.6,3.6,2.5,41868,57935
3100000US34580,34580,2006,7.1,6.7,10.6,10.8,16.4,21.6,11.3,10.2,2.4,2.8,48222,62731
3100000US34580,34580,2007,5,4.1,11.2,12.8,14.8,23.1,12,12.9,2.1,2,51554,63986
3100000US34580,34580,2008,5.2,5.1,8.6,10,15.9,22.8,15.4,11.3,2.7,2.9,53348,68073
3100000US34580,34580,2009,6.3,3.6,9.300000000000001,11.9,13.5,24.7,12.8,12.8,3.2,1.9,54856,64445
310M100US34580,34580,2010,5.6,4.7,9.800000000000001,11.2,13,23.7,14,13.4,3,1.7,55458,64112
310M100US34580,34580,2011,4.7,6.8,11.6,10.2,14.4,18,14.7,12.5,5.3,1.8,52519,66166
310M100US34580,34580,2012,5.4,4.8,10.6,11,14.6,19.4,15.4,13.4,3.8,1.6,53400,64690
310M200US34580,34580,2013,5.6,5.8,10.4,10.4,13.7,20.8,13.5,13.1,3.6,3.2,52448,68632
310M200US34580,34580,2014,9.1,6,10.8,8.1,15.4,17.9,11.2,12.1,5.1,4.3,50558,70529
310M200US34580,34580,2015,5.8,4.2,9.800000000000001,8.800000000000001,16.4,19.3,14.6,13.5,4.1,3.5,57122,71459
310M300US34580,34580,2016,6.1,3,6.5,10,14.7,20.1,14.3,15.6,5.9,3.8,60983,77921
3100000US34620,34620,2006,12.3,9.199999999999999,14.5,14.7,15.8,17.3,7.2,6.7,.9,1.4,34516,46825
3100000US34620,34620,2007,11.8,9.699999999999999,9.9,13.1,18.2,16,11.3,7.9,1.5,.7,37702,49419
3100000US34620,34620,2008,9.199999999999999,6.6,12.5,17.2,16.3,18.5,8.6,7.6,1.4,2,38927,53538
3100000US34620,34620,2009,12.1,8.300000000000001,16.7,13.1,13.4,20.1,8.1,4.8,2.1,1.3,34781,46422
310M100US34620,34620,2010,9.9,8.199999999999999,16.4,14.3,14.5,18.7,8,7.3,1.5,1.3,35902,48478
310M100US34620,34620,2011,11.6,7.5,16.3,12.9,16.8,14.2,9.1,8.199999999999999,1.1,2.3,36811,54947
310M100US34620,34620,2012,11.8,8.9,13.9,13,15.5,17.6,10.2,7.3,.9,.9,37032,47844
310M200US34620,34620,2013,12.9,8,16.8,10.4,14.8,16.1,9.300000000000001,7.8,2.5,1.4,36402,50407
310M200US34620,34620,2014,10.2,7.7,11,14.8,17.4,14.8,11.3,8.9,1.9,2.1,39323,53982
310M200US34620,34620,2015,10,6.4,15.9,10.2,16.3,19.9,9.300000000000001,8.4,1.8,1.7,40606,52733
310M300US34620,34620,2016,11.3,6.6,14.9,10.7,13.8,19.3,10.6,9.199999999999999,1.1,2.6,41041,56602
3100000US34740,34740,2006,8.6,8.199999999999999,11.7,13.2,17.9,21.4,10.8,6.4,1.1,.7,40883,49174
3100000US34740,34740,2007,9.199999999999999,7.8,12.7,14.6,17.3,18.6,10.3,6.7,1.7,1,39099,49884
3100000US34740,34740,2008,9.1,6.6,13.4,13.8,16.6,19.7,11.2,6.5,2.1,.9,40827,50649
3100000US34740,34740,2009,9.199999999999999,8,15.5,13.7,15,21.3,9.699999999999999,5.6,1.1,1,38274,47741
310M100US34740,34740,2010,8.5,8.300000000000001,16.9,13.4,14.8,18.9,9.5,7,1.7,.9,38621,50222
310M100US34740,34740,2011,10.2,7.6,16.3,13.4,15.7,16.1,9.4,8.199999999999999,1.7,1.4,37626,50942
310M100US34740,34740,2012,10.3,6.9,14.1,12.3,16.2,17.9,11,7.4,3.1,.8,40535,52064
310M200US34740,34740,2013,9.5,6.8,13.5,13.5,13.8,21,10.7,7.8,2.3,1.2,41630,52010
310M200US34740,34740,2014,9.699999999999999,6,14.4,12.4,15.9,19.2,9.199999999999999,9.300000000000001,2.1,1.8,42600,53889
310M200US34740,34740,2015,7.5,7.3,11.1,12,14.5,21.7,11.1,11.1,1.9,1.9,47453,58526
310M300US34740,34740,2016,8.9,4.6,13.8,11.9,17,18,10.7,10.8,2.9,1.4,44264,56512
3100000US34780,34780,2006,10.4,9.300000000000001,18.3,13.9,12.4,17.5,9.300000000000001,6.2,1.8,1.1,32975,46308
3100000US34780,34780,2007,11.6,7.4,17.3,9.5,18.9,20.6,7.9,4.5,.5,1.8,38089,46342
3100000US34780,34780,2008,12.4,7.8,17,14.2,14.5,16.9,9.1,6.1,1.1,.9,32658,45533
3100000US34780,34780,2009,11.4,11.2,18,11.8,15.8,14.5,10.6,4.5,.6,1.6,31855,45895
310M100US34780,34780,2010,8.800000000000001,10.7,11,11.9,21.5,20.1,7.2,5.3,2.8,.6,39910,48321
310M100US34780,34780,2011,15.3,8.699999999999999,16.2,10.5,17.5,17.7,6.7,6,.7,.7,34440,43438
310M100US34780,34780,2012,12.6,7.3,14.9,13,14.7,19.8,10.1,5.5,.9,1.3,37233,48318
310M200US34780,34780,2013,10,7.1,14.5,14.4,11.2,19.9,9.4,9.9,2.4,1.1,39130,53021
310M200US34780,34780,2014,9.300000000000001,6.2,15.4,11.7,15.8,19.9,9.199999999999999,8.4,2.4,1.7,42756,54305
310M200US34780,34780,2015,11.4,8.300000000000001,13.9,12,12.8,17.3,9.4,9.9,2.8,2.3,41016,57823
310M300US34780,34780,2016,13.1,6.3,13.6,12.4,13,18.5,9.699999999999999,7.9,3.3,2.2,40860,54551
3100000US34820,34820,2006,8.199999999999999,7.7,12,14.2,18.6,18.6,10.6,7.1,1.3,1.7,40816,54031
3100000US34820,34820,2007,6.5,6.2,14.5,12.3,17.4,20.5,10.6,7.8,2.3,1.9,43184,56044
3100000US34820,34820,2008,7.6,6.2,14.7,12.4,17.3,18.3,11.9,8,1.6,2,42327,55726
3100000US34820,34820,2009,7.8,7.5,13.6,13.5,17,19.6,10,6.8,1.8,2.5,41321,57028
310M100US34820,34820,2010,7.6,7,14.5,14.6,17.1,18.3,10,6.4,2.4,2.1,41568,54577
310M100US34820,34820,2011,9,5.9,15.1,13.1,18.7,17.2,10.1,8,1.9,.9,38775,51804
310M100US34820,34820,2012,8.4,7.1,15.5,13,16,18.7,9.9,7.7,1.7,2.1,40353,53603
310M200US34820,34820,2013,7.9,5.9,13.4,13.1,16.5,20.3,9.9,8.300000000000001,2.5,2.3,43540,57058
310M200US34820,34820,2014,6.9,6.1,12,13.1,19.4,19.4,10.1,8.1,2.7,2.1,43993,57483
310M200US34820,34820,2015,7.1,6.6,12,11.4,15.3,20.3,12.1,9.800000000000001,2.7,2.7,47379,61721
310M300US34820,34820,2016,7.8,5.8,11.3,11.8,15.8,19.1,11.9,10.8,3.2,2.4,46787,62949
310M100US34860,34860,2011,14.6,9.4,10.1,11.2,13.9,17.1,9.9,11.6,1.3,.9,39110,51301
310M100US34860,34860,2012,13.4,10.5,14.8,12.9,12.4,17.9,8.199999999999999,7,1.6,1.3,32555,47450
310M200US34860,34860,2013,16.2,7.8,12.4,13.2,13,12.7,9.699999999999999,9.9,1.5,3.6,35587,59655
310M200US34860,34860,2014,12.7,8.199999999999999,13.4,9.5,18.9,18.8,8.5,7.1,1.6,1.2,39326,48912
310M200US34860,34860,2015,14,7.8,14.1,10.4,13,15.5,8.800000000000001,10.1,1.9,4.3,39865,59428
310M300US34860,34860,2016,10.9,6.1,19.7,12.7,14.2,12.8,10.4,9.5,1.3,2.4,35562,54215
3100000US34900,34900,2006,6.9,5.8,6.5,8.5,10.6,18.9,16.2,15.3,5.8,5.6,66645,83325
3100000US34900,34900,2007,2.7,3.9,11,8.1,14.8,18.2,10.9,16.5,6.6,7.1,62081,87230
3100000US34900,34900,2008,2.8,4.5,9.699999999999999,8.800000000000001,12.1,17.5,12.9,17.2,6.8,7.7,65158,90803
3100000US34900,34900,2009,3.5,3.4,7,8.699999999999999,13.2,18.1,12.1,17.8,7.7,8.5,68541,95760
310M100US34900,34900,2010,4,5.9,9.800000000000001,8.199999999999999,11.8,17.1,14.2,15.5,6.2,7.3,64401,87233
310M100US34900,34900,2011,3.1,5.4,9.5,8.5,15.9,16.6,12.8,13.9,6.9,7.4,61460,89125
310M100US34900,34900,2012,3.9,4.3,6.7,8.4,12.8,18.1,14.2,16.9,7.4,7.4,68553,91295
310M200US34900,34900,2013,2.9,5,9.4,7.9,11.2,16.6,13.5,18.4,6.2,8.9,70914,93591
310M200US34900,34900,2014,3.7,3.7,7.3,8.800000000000001,11.4,15.4,13.7,16.9,8.300000000000001,10.8,74123,101798
310M200US34900,34900,2015,4.5,3.1,7.3,7.3,11,16.4,13.2,15.6,9.800000000000001,11.8,75513,111567
310M300US34900,34900,2016,3.9,4.6,7.2,4.4,11.8,18.1,10.1,19.8,8.199999999999999,11.9,75077,106368
3100000US34940,34940,2006,4,4.4,11.6,9.300000000000001,15.2,18.9,12.2,12.1,4.9,7.5,55888,85326
3100000US34940,34940,2007,4.9,3.9,9.300000000000001,11,14.1,19.7,12.2,12.3,5,7.6,57653,92436
3100000US34940,34940,2008,5.2,2.8,9.699999999999999,10.3,14.4,17.3,12.5,13.9,4.7,9.199999999999999,61165,97881
3100000US34940,34940,2009,5.4,4.4,9.199999999999999,11.2,16.1,20.2,11.4,10.5,4.5,7.1,52988,85131
310M100US34940,34940,2010,6.5,4.3,9.5,11.6,15.6,17.5,12.9,11.3,4.2,6.6,52730,82016
310M100US34940,34940,2011,5.5,5.9,10.3,12.5,15,19,9.4,11.1,4,7.3,50564,86372
310M100US34940,34940,2012,5.3,4.4,10.5,12.6,13.5,17.1,13.1,11.3,4.7,7.5,54126,88799
310M200US34940,34940,2013,6.1,3.4,10.2,10.6,15.3,18,10.7,12.4,3.9,9.199999999999999,54406,89719
310M200US34940,34940,2014,4.3,3.9,8.300000000000001,10.3,14.1,20,12,13.2,5.2,8.800000000000001,58026,95772
310M200US34940,34940,2015,3.9,3.1,9.4,8.6,14,19.4,12.9,13.2,6,9.5,62126,101833
310M300US34940,34940,2016,5.1,2.6,8.699999999999999,10.9,11.9,19.4,12.8,12.7,5.6,10.2,61228,102009
3100000US34980,34980,2006,8.4,5.7,10.2,12.4,15.2,20.3,11.5,10,3.1,3.3,47699,63967
3100000US34980,34980,2007,6.8,4.6,10.5,11.3,16.1,20.8,12,10.7,3.7,3.7,50760,69537
3100000US34980,34980,2008,6.9,4.5,10,10.5,16.1,19.7,12.3,11.8,4.1,4.2,51841,71039
3100000US34980,34980,2009,6.9,4.8,10.4,11,15.8,20,12.6,11.1,3.7,3.7,51066,68223
310M100US34980,34980,2010,7.3,6.6,11,11.1,15.7,18.7,11.9,10.7,3.4,3.6,47975,65563
310M100US34980,34980,2011,7.2,4.8,11.4,11.1,15.6,18.4,12.1,11.4,4.1,4,49992,69801
310M100US34980,34980,2012,6.7,5.3,10.3,11.2,14.9,19.2,12.3,11.8,3.9,4.5,51500,70559
310M200US34980,34980,2013,5.9,4.4,11.1,10.7,15.7,18.9,12.9,11.8,4.1,4.4,51996,71471
310M200US34980,34980,2014,6.4,4.8,10.4,10.1,15.3,18.5,12.4,12.7,4.5,4.8,52640,74288
310M200US34980,34980,2015,5.9,4.3,9,9.699999999999999,14.2,19.7,12.9,13.7,4.7,6,57985,79665
310M300US34980,34980,2016,5.6,3.3,8.9,9.4,14.7,18.7,13.5,14.2,5.7,5.8,60030,82049
3100000US35100,35100,2006,8.1,6.2,16.4,13.2,16.1,18.6,11.5,8.199999999999999,1.7,.1,39656,49641
3100000US35100,35100,2007,8.699999999999999,6.6,11.9,14.2,13.3,19.7,12.3,8.5,2,2.8,44692,58809
3100000US35100,35100,2008,9.1,4.3,11.8,12.5,16.4,19.1,15.6,7,2.7,1.5,45496,55584
3100000US35100,35100,2009,10.5,6,15.3,16.4,13.8,16,11.4,8.4,1.3,.9,37416,49426
310M100US35100,35100,2010,10.1,6.7,11.6,14.7,17.3,18.5,8.800000000000001,8.300000000000001,1,3,41059,58026
310M100US35100,35100,2011,7.2,6.2,8.9,11.3,17.7,22.3,11.6,10.8,2.7,1.3,49224,58864
310M100US35100,35100,2012,9.1,7.2,13.5,9.5,14.9,21.5,11.9,7.9,2.6,2,45421,56456
310M200US35100,35100,2013,9.6,6.4,10,10.4,19.4,17.1,13,10.8,1.9,1.3,44560,57200
310M200US35100,35100,2014,6.2,6,13.4,15.1,17.4,19.8,10.6,8.4,1.3,1.8,42819,54320
310M200US35100,35100,2015,5.4,6,11.5,11.4,20.7,18.7,10.5,11.1,2.6,2.2,45971,60474
310M300US35100,35100,2016,7.6,6.9,13.3,10,14.6,19.1,10.6,11.4,3.1,3.4,47710,63476
3100000US35260,35260,2006,6.7,8.1,15.4,14.7,15.1,20.8,9.800000000000001,6.8,1.6,1,39412,50127
3100000US35260,35260,2007,8,8.5,14.5,12.9,18.2,19.6,8.6,7.3,1.4,1.1,40749,48646
3100000US35260,35260,2008,7.2,7.8,16.7,10.9,16,18.8,11,7.7,1.8,2,42151,53144
3100000US35260,35260,2009,7.2,7.6,15.7,11.1,16.9,17.9,12.9,9.1,.8,.6,43232,51386
310M100US35260,35260,2010,8,9.9,15.6,13.5,15.3,17.2,10.6,7.2,2.1,.6,38192,48730
310M100US35260,35260,2011,9.300000000000001,7.1,13.9,12.3,16.2,18.1,11.3,8.699999999999999,1.3,1.8,41606,53238
310M100US35260,35260,2012,8.199999999999999,6.3,14.1,11.7,15.6,20.2,10,9.300000000000001,2.9,1.6,43558,55029
310M200US35260,35260,2013,8.300000000000001,6,14.1,12.9,15,17.9,13,8.699999999999999,2.1,2,43425,56510
310M200US35260,35260,2014,8.4,7,13.8,11.1,14.1,18.9,10.4,11.2,3.1,2,45356,58759
310M200US35260,35260,2015,9.199999999999999,6.3,14.7,10.3,15,18.3,10.4,9.5,3.1,3.2,42921,61304
310M300US35260,35260,2016,8,6,14.1,9.300000000000001,14.5,19.7,9.4,12.7,3.9,2.3,46918,65697
3100000US35300,35300,2006,6.6,5.9,9.1,9.800000000000001,13,18.9,13.7,14.2,5.3,3.6,56840,72155
3100000US35300,35300,2007,6.3,4.4,9.800000000000001,9.4,13,17.7,13.4,16.4,4.7,5,59916,78332
3100000US35300,35300,2008,6.6,4.8,8.800000000000001,8.1,12.5,17.9,13.4,16.2,5.8,5.7,61579,79729
3100000US35300,35300,2009,7.4,4.9,9.6,9.1,11.4,17.2,12.7,16.1,6,5.6,60601,78703
310M100US35300,35300,2010,6.8,4.9,10.5,8.9,12.5,17.3,13.1,14.8,6.1,5,57056,78418
310M100US35300,35300,2011,7.2,5.1,9.6,8.800000000000001,11.7,18.4,12.7,14.3,6.9,5.4,59245,77675
310M100US35300,35300,2012,6.9,5.5,10.2,8.9,12,16.3,12.5,15.5,6.7,5.4,59271,78525
310M200US35300,35300,2013,7,5.2,9.300000000000001,9,12.1,17,11.8,15.6,7,6,58571,81252
310M200US35300,35300,2014,7.5,4.5,9.9,8.699999999999999,12,16.2,12.5,14.9,7,6.7,60391,82661
310M200US35300,35300,2015,6.8,4.9,8.6,8.1,12.2,17.4,11.5,16.1,7.2,7,61760,83327
310M300US35300,35300,2016,6.1,3.6,9.199999999999999,8.1,12.2,16.5,13.1,16.2,7.3,7.5,66176,87686
3100000US35340,35340,2006,11.2,10.6,13.5,10.2,19.8,16,8.800000000000001,6.8,2,1.1,37819,47149
3100000US35340,35340,2007,11.4,10.2,13,11.6,14.5,15.2,11.2,10.9,.9,1.1,40137,50322
3100000US35340,35340,2008,12.8,6.5,14.4,10.3,16.6,17.5,10.5,9,1,1.3,40869,51389
3100000US35340,35340,2009,10.6,9.699999999999999,11.6,11.1,17.9,14.2,10.9,9.199999999999999,1.5,3.3,43204,61243
310M100US35340,35340,2010,9.199999999999999,6.9,13.5,14,12.5,17.7,12.8,10.8,1.1,1.4,41709,53302
310M100US35340,35340,2011,8,9,13,9.800000000000001,16.2,16.5,14.8,7.9,3,1.7,42488,60683
310M100US35340,35340,2012,9.6,7.8,13.3,10.4,14.5,14.1,11.5,10.7,4.7,3.4,43869,64189
3100000US35380,35380,2006,7.9,6.8,11.9,11.7,14.8,18.1,12.2,10.2,3.5,3,46459,63062
3100000US35380,35380,2007,8.199999999999999,6.1,11.4,11.1,14.5,18.1,12.6,10.8,3.6,3.6,48109,66596
3100000US35380,35380,2008,7.6,6.1,11.8,11.4,14.5,17.9,11.6,11.5,3.8,3.7,47585,66921
3100000US35380,35380,2009,8.9,6.3,12.4,11.3,15,16.6,11.2,11.5,3.3,3.5,46219,64748
310M100US35380,35380,2010,9.4,6.6,12.2,10.5,14.7,16.9,11.1,11.4,3.4,3.8,46134,64781
310M100US35380,35380,2011,11.1,7.1,11.8,11.1,13.9,15.7,11.1,11.1,3.5,3.6,44004,63017
310M100US35380,35380,2012,10.8,6.7,12.3,11.3,13.4,16.3,10.7,10.6,3.9,3.9,44379,64236
310M200US35380,35380,2013,10.3,6.4,12.3,10.7,13.3,16.7,10.7,11,4,4.6,45981,67164
310M200US35380,35380,2014,9.9,6.3,11.3,11.4,13.7,15.7,10.8,11.7,4.3,4.8,46784,70159
310M200US35380,35380,2015,9.9,5.8,11.6,10.6,13.3,16.9,11.2,11.8,4.9,4.1,48343,68409
310M300US35380,35380,2016,9.1,6.5,11.9,10.3,13.1,16.5,10.9,11.8,5.1,4.8,48804,71718
3100000US35420,35420,2006,9.199999999999999,7.8,14.2,15.1,18.3,20.1,8.9,4.2,1.4,.8,37560,45967
