GEOID,MSA,year,num_hunits,num_hunits_owned,num_hunits_rented
3100000US44420,44420,2007,46651,33131,13520
3100000US44420,44420,2008,48776,35618,13158
3100000US44420,44420,2009,46847,34725,12122
310M100US44420,44420,2010,45218,32971,12247
310M100US44420,44420,2011,47364,34047,13317
310M100US44420,44420,2012,48860,34889,13971
310M200US44420,44420,2013,46086,32086,14000
310M200US44420,44420,2014,48754,34638,14116
310M200US44420,44420,2015,46768,30694,16074
310M300US44420,44420,2016,50508,35266,15242
310M100US44600,44600,2010,52107,40072,12035
310M100US44600,44600,2011,49844,37770,12074
310M100US44600,44600,2012,50663,35956,14707
3100000US44620,44620,2006,26498,19646,6852
3100000US44620,44620,2007,26903,19059,7844
3100000US44620,44620,2008,27681,18873,8808
3100000US44620,44620,2009,27120,18712,8408
310M100US44620,44620,2010,28920,19585,9335
310M100US44620,44620,2011,27479,18636,8843
310M100US44620,44620,2012,28270,19465,8805
310M200US44620,44620,2013,27605,19036,8569
310M200US44620,44620,2014,27360,18323,9037
310M200US44620,44620,2015,27856,19355,8501
310M300US44620,44620,2016,28009,19125,8884
3100000US44660,44660,2006,25330,15940,9390
3100000US44660,44660,2007,29146,15776,13370
3100000US44660,44660,2008,28675,16651,12024
3100000US44660,44660,2009,30000,16265,13735
310M100US44660,44660,2010,30344,15220,15124
310M100US44660,44660,2011,30929,16186,14743
310M100US44660,44660,2012,29867,15519,14348
310M200US44660,44660,2013,30026,13962,16064
310M200US44660,44660,2014,29934,15143,14791
310M200US44660,44660,2015,30876,14908,15968
310M300US44660,44660,2016,30657,15163,15494
3100000US44700,44700,2006,210462,132481,77981
3100000US44700,44700,2007,207370,131039,76331
3100000US44700,44700,2008,205056,121162,83894
3100000US44700,44700,2009,208513,126980,81533
310M100US44700,44700,2010,215469,124244,91225
310M100US44700,44700,2011,213749,124893,88856
310M100US44700,44700,2012,215761,121799,93962
310M200US44700,44700,2013,216309,119716,96593
310M200US44700,44700,2014,221874,118695,103179
310M200US44700,44700,2015,223062,122644,100418
310M300US44700,44700,2016,227186,122916,104270
3100000US44940,44940,2006,39030,26830,12200
3100000US44940,44940,2007,39445,26042,13403
3100000US44940,44940,2008,39631,28308,11323
3100000US44940,44940,2009,37767,26832,10935
310M100US44940,44940,2010,38363,24226,14137
310M100US44940,44940,2011,41041,26300,14741
310M100US44940,44940,2012,40321,25780,14541
310M200US44940,44940,2013,39739,25790,13949
310M200US44940,44940,2014,39936,26627,13309
310M200US44940,44940,2015,41017,26219,14798
310M300US44940,44940,2016,41439,27078,14361
3100000US44980,44980,2006,38014,28838,9176
3100000US44980,44980,2007,37998,27037,10961
3100000US44980,44980,2008,38267,27414,10853
3100000US44980,44980,2009,38291,26816,11475
310M100US44980,44980,2010,38424,27740,10684
310M100US44980,44980,2011,39378,28144,11234
310M100US44980,44980,2012,39070,27256,11814
310M200US44980,44980,2013,39428,28457,10971
310M200US44980,44980,2014,38712,27502,11210
310M200US44980,44980,2015,39981,28567,11414
310M300US44980,44980,2016,38098,26682,11416
3100000US45060,45060,2006,253573,173699,79874
3100000US45060,45060,2007,250639,171714,78925
3100000US45060,45060,2008,258125,176823,81302
3100000US45060,45060,2009,256596,173824,82772
310M100US45060,45060,2010,255612,171972,83640
310M100US45060,45060,2011,252215,171897,80318
310M100US45060,45060,2012,257456,172983,84473
310M200US45060,45060,2013,256161,172177,83984
310M200US45060,45060,2014,257052,173067,83985
310M200US45060,45060,2015,254001,171360,82641
310M300US45060,45060,2016,253229,169892,83337
3100000US45180,45180,2006,29343,22516,6827
3100000US45180,45180,2007,31545,22896,8649
3100000US45180,45180,2008,30635,21095,9540
3100000US45180,45180,2009,31191,22523,8668
310M100US45180,45180,2010,30119,20436,9683
310M100US45180,45180,2011,32044,20989,11055
310M100US45180,45180,2012,31923,22502,9421
310M200US45180,45180,2013,36038,27154,8884
310M200US45180,45180,2014,34375,25150,9225
310M200US45180,45180,2015,35574,24433,11141
310M300US45180,45180,2016,35703,27926,7777
3100000US45220,45220,2006,139186,83530,55656
3100000US45220,45220,2007,138547,86608,51939
3100000US45220,45220,2008,142778,88033,54745
3100000US45220,45220,2009,141205,80892,60313
310M100US45220,45220,2010,141996,84958,57038
310M100US45220,45220,2011,142521,83799,58722
310M100US45220,45220,2012,140759,82602,58157
310M200US45220,45220,2013,143291,79300,63991
310M200US45220,45220,2014,144333,79301,65032
310M200US45220,45220,2015,142295,80894,61401
310M300US45220,45220,2016,142991,81279,61712
3100000US45300,45300,2006,1110528,783461,327067
3100000US45300,45300,2007,1110634,788863,321771
3100000US45300,45300,2008,1098922,761422,337500
3100000US45300,45300,2009,1091408,740618,350790
310M100US45300,45300,2010,1116299,754280,362019
310M100US45300,45300,2011,1110034,737519,372515
310M100US45300,45300,2012,1131949,727671,404278
310M200US45300,45300,2013,1139923,722699,417224
310M200US45300,45300,2014,1149735,723757,425978
310M200US45300,45300,2015,1166704,734307,432397
310M300US45300,45300,2016,1191645,756808,434837
3100000US45460,45460,2006,67566,47419,20147
3100000US45460,45460,2007,66259,46618,19641
3100000US45460,45460,2008,66688,47782,18906
3100000US45460,45460,2009,67697,47249,20448
310M100US45460,45460,2010,64742,44398,20344
310M100US45460,45460,2011,61346,43231,18115
310M100US45460,45460,2012,65165,43788,21377
310M200US45460,45460,2013,63793,41340,22453
310M200US45460,45460,2014,65313,43106,22207
310M200US45460,45460,2015,66685,42116,24569
310M300US45460,45460,2016,64837,45192,19645
3100000US45500,45500,2006,50254,33023,17231
3100000US45500,45500,2007,49489,31885,17604
3100000US45500,45500,2008,49252,31200,18052
3100000US45500,45500,2009,52249,35180,17069
310M100US45500,45500,2010,50248,34380,15868
310M100US45500,45500,2011,48331,32818,15513
310M100US45500,45500,2012,53337,33503,19834
310M200US45500,45500,2013,54354,35146,19208
310M200US45500,45500,2014,54860,35478,19382
310M200US45500,45500,2015,54440,35812,18628
310M300US45500,45500,2016,53799,34430,19369
3100000US45540,45540,2006,32975,28015,4960
3100000US45540,45540,2007,35706,27220,8486
3100000US45540,45540,2008,36280,26475,9805
3100000US45540,45540,2009,33153,27675,5478
310M100US45540,45540,2010,40659,36850,3809
310M100US45540,45540,2011,44917,40390,4527
310M100US45540,45540,2012,45122,40194,4928
310M200US45540,45540,2013,49672,43215,6457
310M200US45540,45540,2014,50209,44764,5445
310M200US45540,45540,2015,51170,46276,4894
310M300US45540,45540,2016,51781,46693,5088
3100000US45640,45640,2006,61220,46103,15117
3100000US45640,45640,2007,62612,45494,17118
3100000US45640,45640,2008,61847,45309,16538
3100000US45640,45640,2009,62701,45400,17301
310M100US45640,45640,2010,65317,45375,19942
310M100US45640,45640,2011,65227,47511,17716
310M100US45640,45640,2012,63527,45634,17893
3100000US45780,45780,2006,263013,178450,84563
3100000US45780,45780,2007,261817,181223,80594
3100000US45780,45780,2008,261088,177726,83362
3100000US45780,45780,2009,261764,176280,85484
310M100US45780,45780,2010,256437,170466,85971
310M100US45780,45780,2011,260405,167103,93302
310M100US45780,45780,2012,260332,168797,91535
310M200US45780,45780,2013,242975,150725,92250
310M200US45780,45780,2014,242952,152286,90666
310M200US45780,45780,2015,242641,151179,91462
310M300US45780,45780,2016,247069,150573,96496
3100000US45820,45820,2006,93727,66477,27250
3100000US45820,45820,2007,95160,66429,28731
3100000US45820,45820,2008,97998,68439,29559
3100000US45820,45820,2009,96851,67569,29282
310M100US45820,45820,2010,94949,62901,32048
310M100US45820,45820,2011,93981,64589,29392
310M100US45820,45820,2012,93196,62450,30746
310M200US45820,45820,2013,92747,61647,31100
310M200US45820,45820,2014,92799,64019,28780
310M200US45820,45820,2015,93078,62250,30828
310M300US45820,45820,2016,92086,62037,30049
3100000US45860,45860,2006,74951,58043,16908
3100000US45860,45860,2007,73732,57977,15755
3100000US45860,45860,2008,74125,57821,16304
3100000US45860,45860,2009,72733,57187,15546
310M100US45860,45860,2010,76398,60173,16225
310M100US45860,45860,2011,75386,58913,16473
310M100US45860,45860,2012,75593,58274,17319
310M200US45860,45860,2013,75029,56798,18231
310M200US45860,45860,2014,73572,56654,16918
310M200US45860,45860,2015,73360,56222,17138
310M300US45860,45860,2016,74105,56055,18050
3100000US45900,45900,2006,58129,46826,11303
3100000US45900,45900,2007,57866,46876,10990
3100000US45900,45900,2008,56921,45849,11072
3100000US45900,45900,2009,58457,45623,12834
310M100US45900,45900,2010,59457,47090,12367
310M100US45900,45900,2011,56721,45120,11601
310M100US45900,45900,2012,58795,47814,10981
310M200US45900,45900,2013,56163,43894,12269
310M200US45900,45900,2014,58898,46216,12682
310M200US45900,45900,2015,60963,47970,12993
310M300US45900,45900,2016,59122,47692,11430
3100000US45940,45940,2006,127216,87262,39954
3100000US45940,45940,2007,128026,89546,38480
3100000US45940,45940,2008,127905,86375,41530
3100000US45940,45940,2009,125904,83419,42485
310M100US45940,45940,2010,131500,88812,42688
310M100US45940,45940,2011,130756,85864,44892
310M100US45940,45940,2012,132004,86024,45980
310M200US45940,45940,2013,131623,84223,47400
310M200US45940,45940,2014,131564,83605,47959
310M200US45940,45940,2015,127965,80484,47481
310M300US45940,45940,2016,128332,80834,47498
3100000US46020,46020,2006,39426,29191,10235
3100000US46020,46020,2007,39708,28349,11359
3100000US46020,46020,2008,41529,29176,12353
3100000US46020,46020,2009,39718,30320,9398
310M100US46020,46020,2010,40851,28278,12573
310M100US46020,46020,2011,41171,30219,10952
310M100US46020,46020,2012,41632,29567,12065
310M200US46020,46020,2013,39115,28215,10900
310M200US46020,46020,2014,40186,30329,9857
310M200US46020,46020,2015,41381,29707,11674
310M300US46020,46020,2016,38708,28880,9828
3100000US46060,46060,2006,371370,244915,126455
3100000US46060,46060,2007,374739,238760,135979
3100000US46060,46060,2008,376725,248526,128199
3100000US46060,46060,2009,367987,242082,125905
310M100US46060,46060,2010,382574,243436,139138
310M100US46060,46060,2011,379801,233230,146571
310M100US46060,46060,2012,386104,237903,148201
310M200US46060,46060,2013,391975,237045,154930
310M200US46060,46060,2014,389737,234179,155558
310M200US46060,46060,2015,395992,240567,155425
310M300US46060,46060,2016,400835,251474,149361
3100000US46100,46100,2006,38290,30293,7997
3100000US46100,46100,2007,39513,28743,10770
3100000US46100,46100,2008,39901,29080,10821
3100000US46100,46100,2009,40274,29511,10763
310M100US46100,46100,2010,37871,26891,10980
310M100US46100,46100,2011,39852,28833,11019
310M100US46100,46100,2012,39891,28345,11546
310M200US46100,46100,2013,39107,27900,11207
310M200US46100,46100,2014,40421,28552,11869
310M200US46100,46100,2015,39438,28296,11142
310M300US46100,46100,2016,40993,28891,12102
3100000US46140,46140,2006,353107,238040,115067
3100000US46140,46140,2007,352879,239091,113788
3100000US46140,46140,2008,360333,242102,118231
3100000US46140,46140,2009,364543,245374,119169
310M100US46140,46140,2010,364083,244460,119623
310M100US46140,46140,2011,366331,245491,120840
310M100US46140,46140,2012,369404,243310,126094
310M200US46140,46140,2013,369747,240482,129265
310M200US46140,46140,2014,375790,245425,130365
310M200US46140,46140,2015,380841,242879,137962
310M300US46140,46140,2016,381722,245312,136410
3100000US46180,46180,2006,48815,35790,13025
3100000US46180,46180,2007,49303,35966,13337
3100000US46180,46180,2008,49464,35609,13855
3100000US46180,46180,2009,49650,38755,10895
310M100US46180,46180,2010,51577,37222,14355
310M100US46180,46180,2011,50230,35819,14411
310M100US46180,46180,2012,51359,37179,14180
310M200US46180,46180,2013,51082,38022,13060
310M200US46180,46180,2014,50641,33387,17254
310M200US46180,46180,2015,55052,37291,17761
310M300US46180,46180,2016,52823,34714,18109
3100000US46220,46220,2006,80216,50005,30211
3100000US46220,46220,2007,82818,53454,29364
3100000US46220,46220,2008,78045,49829,28216
3100000US46220,46220,2009,78561,50142,28419
310M100US46220,46220,2010,77180,51316,25864
310M100US46220,46220,2011,76603,50499,26104
310M100US46220,46220,2012,77713,50777,26936
310M200US46220,46220,2013,81401,52346,29055
310M200US46220,46220,2014,80582,51924,28658
310M200US46220,46220,2015,84889,54609,30280
310M300US46220,46220,2016,86680,54967,31713
3100000US46300,46300,2006,35611,22632,12979
3100000US46300,46300,2007,35342,25309,10033
3100000US46300,46300,2008,35107,24489,10618
3100000US46300,46300,2009,33492,22045,11447
310M100US46300,46300,2010,37786,24581,13205
310M100US46300,46300,2011,35197,21589,13608
310M100US46300,46300,2012,35887,24673,11214
310M200US46300,46300,2013,36474,23773,12701
310M200US46300,46300,2014,37258,25257,12001
310M200US46300,46300,2015,37707,25065,12642
310M300US46300,46300,2016,38641,26703,11938
3100000US46340,46340,2006,69064,49378,19686
3100000US46340,46340,2007,70777,49529,21248
3100000US46340,46340,2008,69619,50047,19572
3100000US46340,46340,2009,67929,47609,20320
310M100US46340,46340,2010,79341,53274,26067
310M100US46340,46340,2011,80332,54649,25683
310M100US46340,46340,2012,78290,50120,28170
310M200US46340,46340,2013,79043,52501,26542
310M200US46340,46340,2014,77469,47966,29503
310M200US46340,46340,2015,78380,51744,26636
310M300US46340,46340,2016,75792,50513,25279
3100000US46380,46380,2006,33169,21429,11740
3100000US46380,46380,2007,33482,21300,12182
3100000US46380,46380,2008,34519,21170,13349
3100000US46380,46380,2009,33507,21021,12486
310M100US46380,46380,2010,33057,18318,14739
310M100US46380,46380,2011,32497,20447,12050
310M100US46380,46380,2012,35203,18959,16244
310M200US46380,46380,2013,33609,19271,14338
310M200US46380,46380,2014,33464,19242,14222
310M200US46380,46380,2015,35264,20416,14848
310M300US46380,46380,2016,35439,20107,15332
310M200US46520,46520,2013,308800,164417,144383
310M200US46520,46520,2014,309002,168208,140794
310M200US46520,46520,2015,307703,164770,142933
310M300US46520,46520,2016,309169,167342,141827
3100000US46540,46540,2006,118564,78637,39927
3100000US46540,46540,2007,116625,78906,37719
3100000US46540,46540,2008,116839,78734,38105
3100000US46540,46540,2009,117612,80192,37420
310M100US46540,46540,2010,115856,81674,34182
310M100US46540,46540,2011,117730,78930,38800
310M100US46540,46540,2012,118135,79146,38989
310M200US46540,46540,2013,116113,75989,40124
310M200US46540,46540,2014,116231,76608,39623
310M200US46540,46540,2015,114580,76555,38025
310M300US46540,46540,2016,112029,77969,34060
3100000US46660,46660,2006,48871,28579,20292
3100000US46660,46660,2007,49169,31499,17670
3100000US46660,46660,2008,49211,31983,17228
3100000US46660,46660,2009,52655,30290,22365
310M100US46660,46660,2010,50009,29221,20788
310M100US46660,46660,2011,49223,27933,21290
310M100US46660,46660,2012,51065,27253,23812
310M200US46660,46660,2013,51631,27498,24133
310M200US46660,46660,2014,49067,28082,20985
310M200US46660,46660,2015,48600,26535,22065
310M300US46660,46660,2016,52103,28160,23943
3100000US46700,46700,2006,137306,90468,46838
3100000US46700,46700,2007,135338,90775,44563
3100000US46700,46700,2008,136036,86980,49056
3100000US46700,46700,2009,139186,91324,47862
310M100US46700,46700,2010,140202,87615,52587
310M100US46700,46700,2011,139992,85648,54344
310M100US46700,46700,2012,141139,83408,57731
310M200US46700,46700,2013,142577,84317,58260
310M200US46700,46700,2014,145313,84070,61243
310M200US46700,46700,2015,145502,87717,57785
310M300US46700,46700,2016,149172,88501,60671
3100000US47020,47020,2006,40685,26716,13969
3100000US47020,47020,2007,42674,28566,14108
3100000US47020,47020,2008,41253,28452,12801
3100000US47020,47020,2009,41173,27058,14115
310M100US47020,47020,2010,41779,28297,13482
310M100US47020,47020,2011,42381,30028,12353
310M100US47020,47020,2012,42565,27941,14624
310M200US47020,47020,2013,35115,24026,11089
310M200US47020,47020,2014,35523,23863,11660
310M200US47020,47020,2015,35842,25076,10766
310M300US47020,47020,2016,35180,22376,12804
3100000US47220,47220,2006,50047,33336,16711
3100000US47220,47220,2007,50885,35370,15515
3100000US47220,47220,2008,51264,35093,16171
3100000US47220,47220,2009,51597,34941,16656
310M100US47220,47220,2010,50237,33219,17018
310M100US47220,47220,2011,49716,34269,15447
310M100US47220,47220,2012,50068,34006,16062
310M200US47220,47220,2013,50066,31524,18542
310M200US47220,47220,2014,50593,31321,19272
310M200US47220,47220,2015,50380,32877,17503
310M300US47220,47220,2016,50787,30879,19908
3100000US47260,47260,2006,621181,405119,216062
3100000US47260,47260,2007,623695,405970,217725
3100000US47260,47260,2008,621768,395700,226068
3100000US47260,47260,2009,626620,395767,230853
310M100US47260,47260,2010,618426,394868,223558
310M100US47260,47260,2011,612156,392416,219740
310M100US47260,47260,2012,623964,379461,244503
310M200US47260,47260,2013,625540,382391,243149
310M200US47260,47260,2014,637189,381639,255550
310M200US47260,47260,2015,642911,388768,254143
310M300US47260,47260,2016,639903,387069,252834
