GEOID,MSA,year,num_fam,poor_fam,poor_fam_kid18,num_fam_singlemom_kid18,poor_fam_singlemom_kid18,famhead_worked_full,fam_cash_assist,fam_social_sec
3100000US36260,36260,2006,124867,5.9,9.199999999999999,10743,30.8,73459,6199,22079
3100000US36260,36260,2007,129514,6.7,10.2,11703,38.2,74074,4505,21816
3100000US36260,36260,2008,127416,5.9,8.4,11156,29,78667,4859,22364
3100000US36260,36260,2009,134251,6.2,8.4,12108,23,79810,5995,25239
310M100US36260,36260,2010,140409,8.1,12.5,13252,42.9,83232,7577,26705
310M100US36260,36260,2011,139140,7.2,10.4,13411,27.9,81622,7472,26850
310M100US36260,36260,2012,138707,8,11.8,12646,38.6,82163,6786,26088
310M200US36260,36260,2013,152472,7.9,11.2,13361,37.8,81652,8027,34856
310M200US36260,36260,2014,155519,7.6,11.3,13875,37.9,84640,7097,33393
310M200US36260,36260,2015,156642,7.2,10.9,13777,35,87439,8976,33943
310M300US36260,36260,2016,160119,6.2,8.6,12258,32.1,90535,7711,35253
3100000US36300,36300,2006,27807,14.5,22.8,2739,45.3,12750,1855,7438
3100000US36300,36300,2007,26635,12.2,20.3,3879,51.8,11335,1522,8180
3100000US36300,36300,2008,27038,12.1,18.8,3037,52.7,13209,2112,7611
3100000US36300,36300,2009,26700,13.5,22.7,2836,37.4,13137,2592,7655
310M100US36300,36300,2010,28256,12.8,21.9,3157,43.3,12389,1807,8175
310M100US36300,36300,2011,27061,14.3,20.7,3579,39.7,11836,2468,8498
310M100US36300,36300,2012,26048,12.7,22.8,3239,51.7,11631,2736,7818
310M200US36300,36300,2013,26132,15.1,26.6,2981,41.8,11168,2310,8063
310M200US36300,36300,2014,24968,14,23.7,3572,45.4,11215,1926,7598
310M200US36300,36300,2015,26648,12.5,21.9,3749,44.3,12105,3278,8584
310M300US36300,36300,2016,26548,10.9,18.6,3674,26.3,11664,2772,9684
3100000US36420,36420,2006,294554,10.6,16.1,36572,36.2,158032,17083,64747
3100000US36420,36420,2007,306571,9.6,14.5,41634,33.7,165146,15892,67866
3100000US36420,36420,2008,302548,10.5,16.5,38983,37.9,178351,15266,67653
3100000US36420,36420,2009,305246,11.2,17.9,40542,41.4,170126,16081,72082
310M100US36420,36420,2010,313233,12.2,19.8,44201,45.3,173055,19720,74285
310M100US36420,36420,2011,314590,12,18.2,42334,40.5,174740,20621,74460
310M100US36420,36420,2012,314055,11.9,19.5,39932,43.5,174870,21305,78098
310M200US36420,36420,2013,318957,10.7,17.6,41876,44.2,178806,21233,80907
310M200US36420,36420,2014,326051,11,17.7,42890,41.5,183417,20275,82160
310M200US36420,36420,2015,328529,10.3,16.5,44088,37.8,185423,22355,82297
310M300US36420,36420,2016,329011,9.6,15.6,39241,41.2,187000,18919,82295
3100000US36460,36460,2006,22742,11.6,21.1,2974,47.5,10817,1606,5527
3100000US36460,36460,2007,20645,11.1,19,3497,35.2,9396,1624,5937
3100000US36460,36460,2008,21510,9.4,16.1,2102,23.7,10822,986,6064
3100000US36460,36460,2009,21699,14,25.4,3077,43.5,11137,1096,5752
310M100US36460,36460,2010,20313,9.199999999999999,17.6,2105,33.3,8192,1279,6642
310M100US36460,36460,2011,20439,15.3,30.2,2497,49.5,8758,1977,6597
310M100US36460,36460,2012,20068,12.7,23.7,2593,45,9947,1611,6379
310M200US36460,36460,2013,20628,14,24.4,2363,44.8,8807,1514,6930
310M200US36460,36460,2014,19694,10,18.1,1779,36,9319,1664,6699
310M200US36460,36460,2015,19541,11.9,22.5,2563,37.8,8981,1973,6512
310M300US36460,36460,2016,19505,8.9,13.8,2274,33.9,9467,1198,6799
3100000US36500,36500,2006,61753,8.699999999999999,13.8,8860,39.1,30494,3053,13589
3100000US36500,36500,2007,63938,7.2,10.7,9171,30.3,30253,2930,14942
3100000US36500,36500,2008,63184,5.1,7.8,7987,21.4,36974,3161,14667
3100000US36500,36500,2009,61173,7.4,12.7,7223,32.2,34082,3209,16150
310M100US36500,36500,2010,67055,6.1,10.4,7644,35.6,34701,4556,15285
310M100US36500,36500,2011,68615,9.699999999999999,17.6,7320,52.1,33510,5224,19073
310M100US36500,36500,2012,68201,7.6,14.1,8881,24.3,35984,3783,17496
310M200US36500,36500,2013,65486,8.9,14.1,5889,44.3,33039,5846,18431
310M200US36500,36500,2014,67580,8.6,14.2,8040,39.9,32716,3454,17504
310M200US36500,36500,2015,69192,8.9,15.6,7202,38.2,36924,5689,20062
310M300US36500,36500,2016,70854,7.1,9.800000000000001,6247,27.6,34117,5231,22167
3100000US36540,36540,2006,212070,6.9,10.9,24060,31.9,122972,9791,44640
3100000US36540,36540,2007,214409,8.6,13.3,26872,39.7,124966,11440,44223
3100000US36540,36540,2008,212552,6.9,10.9,23227,33.8,137506,10217,42395
3100000US36540,36540,2009,211365,7,11.7,26980,31.8,130714,9600,43546
310M100US36540,36540,2010,219411,8.699999999999999,14.4,27028,33.8,130918,12221,46490
310M100US36540,36540,2011,217176,8.9,14.5,25354,36,131998,10420,47744
310M100US36540,36540,2012,223422,9.6,15.7,29797,37.9,138408,12623,48221
310M200US36540,36540,2013,222302,8.699999999999999,13.4,28885,32.6,132733,11787,49618
310M200US36540,36540,2014,224625,7.8,12.1,27038,33.5,134724,13787,49407
310M200US36540,36540,2015,229016,8.800000000000001,14.8,29187,39.3,136817,11369,53177
310M300US36540,36540,2016,227804,6.7,10.3,27174,25.7,140597,11480,53705
3100000US36660,36660,2006,22146,25.6,36.2,4406,71.5,10353,1852,6268
3100000US36660,36660,2007,21957,28.1,43,4459,86.40000000000001,9994,1874,5635
3100000US36660,36660,2008,21848,21.8,35.7,3853,67.5,10252,1455,6454
3100000US36660,36660,2009,23383,22.6,33.1,5134,65.7,12141,1726,6556
310M100US36660,36660,2010,20824,23.5,32.8,3608,58.8,9675,2437,5881
310M100US36660,36660,2011,22037,19.5,30.8,4026,59.3,10583,2330,6213
310M100US36660,36660,2012,21943,21,32.7,4441,63,10813,2164,6040
310M200US36660,36660,2013,22579,24.6,41.5,4154,83.8,9827,1409,7513
310M200US36660,36660,2014,18745,26.8,39.5,3893,69.7,7594,1707,6752
310M200US36660,36660,2015,19222,25.3,41.8,4388,69.5,8620,1658,6435
310M300US36660,36660,2016,20724,23.5,36.4,3900,69.40000000000001,8753,1579,6245
3100000US36700,36700,2006,21852,21.9,31.4,4489,59.1,8653,1350,6334
3100000US36700,36700,2007,21306,15.4,27,4690,37.8,9873,2183,6516
3100000US36700,36700,2008,21608,17.6,28.6,4652,46.3,11824,1846,6569
3100000US36700,36700,2009,22509,21.1,29.3,5636,51.1,11128,1231,6048
310M100US36700,36700,2010,22973,23.4,33.7,4300,67.8,9321,2666,7510
310M100US36700,36700,2011,21074,17.3,26.8,4264,42.6,9811,2142,6727
310M100US36700,36700,2012,22955,20.9,34.3,5061,62.6,9311,1872,7633
310M200US36700,36700,2013,19668,17.4,30.1,3083,54.7,8173,1193,7273
310M200US36700,36700,2014,18561,26.4,47,4574,65.8,7008,2242,6355
310M200US36700,36700,2015,20217,18.1,30.9,3677,50.8,7745,2184,7221
310M300US36700,36700,2016,18928,13.3,22.2,3714,40.8,8183,1797,6441
3100000US36740,36740,2006,511272,7.9,11.8,67204,28.9,272003,23698,132113
3100000US36740,36740,2007,516876,7.9,12,76139,29.5,275698,22777,129318
3100000US36740,36740,2008,505150,8.4,12.7,67530,28.5,288907,19349,129288
3100000US36740,36740,2009,493887,9.800000000000001,15.2,62510,32.2,255613,23785,134817
310M100US36740,36740,2010,505765,11.2,17.4,67343,36.1,258224,32215,135703
310M100US36740,36740,2011,513997,12.1,18.7,79652,34.7,267562,34365,139699
310M100US36740,36740,2012,510964,13,21.2,74647,42.7,263987,35395,133410
310M200US36740,36740,2013,513953,13,20.9,69343,39.4,259000,34788,139897
310M200US36740,36740,2014,525237,12,19.7,66364,36.2,268807,38941,147651
310M200US36740,36740,2015,569013,11.4,18.5,79034,34.9,296378,41600,159536
310M300US36740,36740,2016,575638,11.4,16.9,80063,37.1,304544,39418,167696
3100000US36780,36780,2006,39640,5.2,9.199999999999999,3971,32.7,22293,979,9363
3100000US36780,36780,2007,39783,6.4,11,3685,43.5,22837,856,8824
3100000US36780,36780,2008,38474,3.8,5.8,3549,27.2,23578,770,8589
3100000US36780,36780,2009,42213,8.300000000000001,14.3,5598,35.6,23597,1650,9750
310M100US36780,36780,2010,39999,7.6,12.8,4233,32.4,20780,1589,10347
310M100US36780,36780,2011,41521,8,15.3,4211,42.5,22964,1782,9516
310M100US36780,36780,2012,40098,6.3,11.2,3359,33.3,22111,1551,10756
310M200US36780,36780,2013,41587,8,14,4825,43.3,21353,2745,10848
310M200US36780,36780,2014,43270,7.1,14.1,4697,35.2,23434,2554,11617
310M200US36780,36780,2015,41811,6.2,11.2,4487,28.5,21859,2505,12220
310M300US36780,36780,2016,42028,5.2,10.4,4511,31.3,22449,2124,12394
3100000US36860,36860,2006,42318,9.1,12.6,4579,26.3,21379,1467,11383
3100000US36860,36860,2007,41605,7.6,13,3310,45,20624,961,10419
3100000US36860,36860,2008,41956,7.1,12.8,3520,40.8,21515,1365,10729
3100000US36860,36860,2009,41379,8.699999999999999,16.2,4164,42.3,20998,1511,11192
310M100US36860,36860,2010,39946,9,15,4610,42.4,17839,1988,11990
310M100US36860,36860,2011,38725,8.199999999999999,13.2,3701,42.3,17949,1900,10840
310M100US36860,36860,2012,40996,10.5,20.4,4000,43.8,19819,2612,11597
310M200US36860,36860,2013,39388,10.5,18.3,3628,63.5,18510,2194,12634
310M200US36860,36860,2014,39988,10.3,18.9,4381,52.2,18201,2263,12660
310M200US36860,36860,2015,40738,9.6,19.2,4253,39.5,19055,3045,13282
310M300US36860,36860,2016,40776,7.8,15.1,4058,40.3,19870,3007,13982
3100000US36980,36980,2006,30851,10.5,18.2,4573,49.4,15907,2508,8997
3100000US36980,36980,2007,31978,15.7,28.5,5230,60.5,17301,1944,8628
3100000US36980,36980,2008,29849,10.8,17.7,3330,49.5,15914,1383,8210
3100000US36980,36980,2009,31857,11,18.1,4315,44.8,15043,1837,8326
310M100US36980,36980,2010,30101,12.7,22.4,3791,47.9,14643,2614,10243
310M100US36980,36980,2011,29560,11.6,20.5,3434,39.5,15532,2577,8659
310M100US36980,36980,2012,31387,13.9,21.4,4425,45,16457,2869,9387
310M200US36980,36980,2013,31434,13.9,25.5,3727,55,15161,3018,10302
310M200US36980,36980,2014,32470,10.7,18.3,3846,42,15845,2731,11678
310M200US36980,36980,2015,31995,10.4,18.5,3632,49.8,16451,2481,10179
310M300US36980,36980,2016,31185,12.2,18.4,3377,44.1,16576,2556,9348
3100000US37020,37020,2006,19890,11.6,19.8,1580,67,8962,739,5095
3100000US37020,37020,2007,20897,14.5,22.6,2834,52,8287,1680,6003
3100000US37020,37020,2008,18949,10.2,18.8,2557,47.1,8248,847,4984
3100000US37020,37020,2009,19486,12,23,2730,36.2,8024,759,5251
310M100US37020,37020,2010,18801,10.6,17.1,1331,49.4,8970,1095,5722
310M100US37020,37020,2011,20184,10.9,19.5,2214,37.4,8521,1149,6576
310M100US37020,37020,2012,19215,14.2,24.5,2018,52.7,8429,1392,6237
310M200US37020,37020,2013,19410,13.4,23.5,1884,55.6,7949,1993,6867
310M200US37020,37020,2014,18737,12.6,24.7,1839,62,7208,1921,6261
310M200US37020,37020,2015,18264,9.4,13.6,1190,41.3,8428,893,6493
310M300US37020,37020,2016,20027,7.7,14.8,2159,42.6,9489,1719,7445
3100000US37100,37100,2006,191784,6.4,9.5,18941,22.1,103120,9902,38302
3100000US37100,37100,2007,190216,6.1,8.9,19135,20.1,101526,10230,39320
3100000US37100,37100,2008,188624,6,8.300000000000001,19774,20.7,108242,9974,41299
3100000US37100,37100,2009,193668,7.7,11.1,19434,25.4,102302,9432,44038
310M100US37100,37100,2010,194761,7.6,11.7,20989,30.4,101861,13518,44333
310M100US37100,37100,2011,193181,8.1,12.2,19597,30.4,95400,13894,43331
310M100US37100,37100,2012,196023,8.9,13.9,21482,35.7,97284,16118,48028
310M200US37100,37100,2013,195871,8,13.3,19055,30.3,100685,12120,49484
310M200US37100,37100,2014,199452,8.1,13,19016,29.9,102303,13191,51502
310M200US37100,37100,2015,197572,6.7,9.5,18307,24.2,99954,12765,53866
310M300US37100,37100,2016,193342,6,9.199999999999999,20217,23.7,96478,11402,55502
3100000US37140,37140,2006,26830,11.2,18.8,3162,40.1,12126,2010,7958
3100000US37140,37140,2007,28271,10.3,16,3274,46.6,13394,2030,8682
3100000US37140,37140,2008,28902,11.8,18.8,2855,43.4,15981,2278,8826
3100000US37140,37140,2009,28315,9.4,17.8,2830,46.9,14519,2295,8814
310M100US37140,37140,2010,25748,10.8,19.2,2965,45.4,12308,1444,8446
310M100US37140,37140,2011,26761,14.1,25.4,3139,65.09999999999999,12169,1820,8790
310M100US37140,37140,2012,26077,14.6,22.4,3838,48.6,11638,2162,8475
310M200US37140,37140,2013,24260,16.1,30.4,3372,70.2,10519,2526,9796
310M200US37140,37140,2014,26119,15.6,24.3,3872,55.2,10764,1879,9239
310M200US37140,37140,2015,25290,8.800000000000001,18.2,3088,45.6,12571,2531,9402
310M300US37140,37140,2016,25304,14.6,24.2,3087,63.7,12011,2167,9167
3100000US37260,37260,2006,19105,16,21.9,1661,45.7,7508,1033,7455
3100000US37260,37260,2007,17627,12.4,17.7,2910,33.4,8201,1033,5840
3100000US37260,37260,2008,17679,18.3,33.7,2359,76.5,7374,843,6726
3100000US37260,37260,2009,17725,22.5,41.5,3965,62.2,6882,1353,6665
310M100US37260,37260,2010,20392,24.6,35.6,2985,66.3,7905,2031,8374
310M100US37260,37260,2011,18233,20.7,36.1,2726,47.2,5048,1749,7959
310M100US37260,37260,2012,18769,18.5,36.4,3205,41.3,6736,1503,8083
310M200US37260,37260,2013,15533,18.4,30.5,2027,62.2,5224,1397,7343
310M200US37260,37260,2014,15782,25.8,45.6,2328,72.09999999999999,5102,1885,6922
310M200US37260,37260,2015,17144,22.5,33.5,1911,56.8,6987,2227,7615
310M300US37260,37260,2016,17791,12.5,26.4,2020,51.4,7037,1870,7389
3100000US37340,37340,2006,143760,6.5,9.6,13678,30.9,68850,5815,48511
3100000US37340,37340,2007,141458,5.6,10.3,13165,30.5,67165,5276,49183
3100000US37340,37340,2008,139940,7.3,12.4,13668,30.9,67548,6472,49012
3100000US37340,37340,2009,146530,7.9,14.2,13420,35.1,68703,5996,52152
310M100US37340,37340,2010,145865,9.300000000000001,17.1,15166,38.7,65355,9652,50343
310M100US37340,37340,2011,135406,8.800000000000001,17.3,14320,37,62535,7941,51426
310M100US37340,37340,2012,137291,10.6,18.7,16800,39.8,60819,8310,51266
310M200US37340,37340,2013,139278,11,19.5,16584,36.3,57132,9086,55718
310M200US37340,37340,2014,143657,10.7,19.9,16552,47.3,62003,9743,59163
310M200US37340,37340,2015,141500,9.4,16.4,15744,33.4,60002,8153,58284
310M300US37340,37340,2016,144690,10.5,18.9,14436,32.6,59327,9024,60076
3100000US37380,37380,2006,27837,5.8,11.2,2191,31.5,11127,1167,10326
3100000US37380,37380,2007,25718,8.9,15.4,2734,43.6,8273,1110,10506
3100000US37380,37380,2008,28041,8.1,14,1917,15.8,9854,1004,11495
3100000US37380,37380,2009,26235,7.5,16.7,2579,44.9,9859,1051,12320
310M100US37380,37380,2010,24966,11.4,16.9,2073,38.4,7339,1419,11575
310M100US37380,37380,2011,25902,11.1,26.8,1801,52.9,8849,1604,10681
310M100US37380,37380,2012,23513,12,24.5,2357,41,8244,1867,10790
3100000US37460,37460,2006,47790,11.2,19.2,7707,45.8,24446,2428,13373
3100000US37460,37460,2007,46610,8,14.9,6429,29.3,23340,1358,12169
3100000US37460,37460,2008,43436,8,12.1,4841,27.7,21263,1729,12849
3100000US37460,37460,2009,42003,10.6,18.4,4381,45,19156,2104,12206
310M100US37460,37460,2010,41306,11.9,17.7,4499,50.3,17981,2445,13053
310M100US37460,37460,2011,44401,10,16.3,5121,42.1,21068,2353,13851
310M100US37460,37460,2012,43251,12.1,21.7,6786,45.4,21186,3350,13105
310M200US37460,37460,2013,46300,11.8,20.7,5558,35.9,22119,4061,16446
310M200US37460,37460,2014,47358,10,16.7,4889,35,22927,3857,15774
310M200US37460,37460,2015,45645,11.7,20.8,6088,39.5,22763,3015,15913
310M300US37460,37460,2016,46898,12.8,20.3,5742,45.2,23223,3256,15659
3100000US37620,37620,2006,43083,12.1,22.4,4317,52.7,19527,2463,13168
3100000US37620,37620,2007,45334,12.6,20.6,5351,42.1,17728,3858,14777
3100000US37620,37620,2008,45604,12,23,4750,61,21160,1891,14855
3100000US37620,37620,2009,43939,10.8,19.3,4039,47,19920,2802,13705
310M100US37620,37620,2010,42428,10.8,19,3473,46.6,19126,3658,12332
310M100US37620,37620,2011,41518,11.6,20.3,4489,48.2,18732,3485,13565
310M100US37620,37620,2012,44736,13.3,23.2,5248,41,21230,4380,14682
310M200US37620,37620,2013,24309,14.4,25.8,2542,50.7,10742,2153,8889
310M200US37620,37620,2014,23839,12.2,27.8,2519,65.8,10887,1605,8493
310M200US37620,37620,2015,25267,13.1,22.8,3518,45,12090,2478,9819
310M300US37620,37620,2016,23266,13.8,26.4,3324,48.9,10837,1961,8977
3100000US37700,37700,2006,40218,13,19.1,6095,46.1,18094,4965,10342
3100000US37700,37700,2007,42773,11.3,18,4688,43.4,20925,3751,12069
3100000US37700,37700,2008,40369,7.3,9.4,4432,25.8,20262,1695,10852
3100000US37700,37700,2009,41424,11.3,17.7,6031,46.6,20909,3016,11886
310M100US37700,37700,2010,40560,11.7,18.8,5988,49.1,19805,2710,10916
310M100US37700,37700,2011,42328,12,16.6,5845,30.3,21588,2741,12372
310M100US37700,37700,2012,40158,13.4,20.5,5939,46.7,19813,2584,12207
3100000US37820,37820,2006,20922,12.8,20,2351,40.5,10850,1428,5017
3100000US37820,37820,2007,21481,10.1,15.3,2249,35.8,10200,1389,5795
3100000US37820,37820,2008,21652,8.699999999999999,13.9,2628,37.1,11204,1169,5418
3100000US37820,37820,2009,20587,13.3,22.7,3102,59.4,10058,1236,5291
310M100US37820,37820,2010,21502,12.9,21.2,3644,39.8,10650,904,5674
310M100US37820,37820,2011,20872,13,19.6,3305,53.5,10603,895,5594
310M100US37820,37820,2012,21152,13.2,20.3,3281,39.2,9951,1398,5238
3100000US37860,37860,2006,116369,10.6,17.9,16644,37.9,55276,6157,32091
3100000US37860,37860,2007,112732,9.9,16.5,15018,40.1,55326,6014,31995
3100000US37860,37860,2008,111319,9.800000000000001,15.7,15930,34.7,58090,5501,30750
3100000US37860,37860,2009,113931,12.8,20.6,15930,47.5,56916,6999,33750
310M100US37860,37860,2010,109020,12.9,22.4,16301,42,53567,7847,34155
310M100US37860,37860,2011,109370,10.3,16.6,14064,39.6,51593,5622,32409
310M100US37860,37860,2012,112399,10.4,17.9,12516,36,55186,7002,34880
310M200US37860,37860,2013,109763,11.5,20.6,11991,45.6,50592,6657,33842
310M200US37860,37860,2014,108629,8.800000000000001,15.5,10323,40.9,51087,7717,37211
310M200US37860,37860,2015,113203,8.1,16,10649,38.6,51279,6244,39196
310M300US37860,37860,2016,116704,7.8,15,11784,39.8,55225,6611,41540
3100000US37900,37900,2006,97703,8.9,14.4,13242,41.2,51124,3963,23423
3100000US37900,37900,2007,98581,7.6,12.9,13369,31,52468,4684,24237
3100000US37900,37900,2008,98480,7.2,12.5,12403,38.8,55681,3013,23016
3100000US37900,37900,2009,93896,9.4,16.9,11694,40.7,48563,3538,23779
310M100US37900,37900,2010,102408,9.4,16,12483,42.6,52304,5948,25014
310M100US37900,37900,2011,98280,10.7,18.6,14661,44.8,51459,5266,26227
310M100US37900,37900,2012,100299,9.5,17.2,11743,43,56377,5170,27164
310M200US37900,37900,2013,98870,8.6,14.6,10818,36.5,48899,5541,29010
310M200US37900,37900,2014,97441,8.800000000000001,15.8,12894,43.1,50438,6204,25970
310M200US37900,37900,2015,96647,8.699999999999999,14.5,11332,43,49747,7167,28051
310M300US37900,37900,2016,99518,7.9,11.9,13108,33.5,51874,6162,28856
3100000US37980,37980,2006,1413335,8.1,12.4,198315,32.5,767215,98327,341890
3100000US37980,37980,2007,1432980,8,12.4,192862,32.2,751939,99869,352841
3100000US37980,37980,2008,1435564,8,12.1,193832,31.5,825078,96176,355498
3100000US37980,37980,2009,1431224,8.4,12.9,195210,33.2,790972,96220,352043
310M100US37980,37980,2010,1443643,9,14,199986,34.6,766863,121587,371000
310M100US37980,37980,2011,1431228,9.5,14.5,194307,35.4,758003,126716,367666
310M100US37980,37980,2012,1440007,9.300000000000001,14.5,203359,34.4,773039,141050,378846
310M200US37980,37980,2013,1419247,9.300000000000001,15,191958,36.6,744014,122417,389190
310M200US37980,37980,2014,1439655,9.300000000000001,14.7,190116,35.9,758477,124047,402106
310M200US37980,37980,2015,1456746,9.300000000000001,15,196549,35.8,785087,122376,412202
310M300US37980,37980,2016,1447063,8.699999999999999,13.8,185996,31.5,786274,113935,422035
3100000US38060,38060,2006,952330,8.800000000000001,13.5,115926,28.9,519699,38789,222434
3100000US38060,38060,2007,965937,9.5,14.5,121450,32.5,510720,36413,222482
3100000US38060,38060,2008,963055,9.199999999999999,14.2,118031,31.7,546845,43068,222596
3100000US38060,38060,2009,986373,10.7,16.7,124070,32.3,527580,41376,237359
310M100US38060,38060,2010,1002530,11.9,18.8,134033,36.5,508456,57501,251411
310M100US38060,38060,2011,1009903,13,20.7,139307,39.4,530901,55959,259006
310M100US38060,38060,2012,1019330,12.7,19.9,139037,38.5,541442,54766,269865
310M200US38060,38060,2013,1029929,13,20.2,137665,36.9,521967,57090,283589
310M200US38060,38060,2014,1040058,12.4,19.9,129698,39.2,526112,56765,287586
310M200US38060,38060,2015,1047580,11.7,18.6,133868,37.7,540115,59167,294629
310M300US38060,38060,2016,1095850,11,17.1,134547,34.9,566944,62366,310150
3100000US38220,38220,2006,25058,18.4,31,4716,59.9,11627,2214,7080
3100000US38220,38220,2007,23781,18.9,30.9,5547,51.7,9891,2043,7352
3100000US38220,38220,2008,26141,15.7,24.8,6221,44.8,14028,2205,8466
3100000US38220,38220,2009,25676,18.4,25.7,5079,43,13518,1969,7925
310M100US38220,38220,2010,24212,17,29,5124,44.8,12151,2386,7838
310M100US38220,38220,2011,24816,17.8,26.8,5029,43.5,12489,4319,7965
310M100US38220,38220,2012,22023,21.1,28.6,4034,51.6,10864,4382,7859
310M200US38220,38220,2013,23046,20.1,30.9,4323,54.9,10604,4030,7573
310M200US38220,38220,2014,22733,19.1,32.9,4629,49.9,10550,4688,8077
310M200US38220,38220,2015,21628,19.5,33.2,3379,50.1,9997,4013,7493
310M300US38220,38220,2016,21726,17.6,28.3,4457,47,11017,4011,7158
310M200US38240,38240,2013,25529,8.300000000000001,14.7,1677,35,11479,1114,10601
310M200US38240,38240,2014,23665,12.4,24.1,2542,67.7,9691,1366,9073
310M200US38240,38240,2015,23911,9.1,16.7,2520,37.4,10933,720,8481
310M300US38240,38240,2016,25308,5.2,8.1,2568,25,11977,1071,9027
3100000US38300,38300,2006,617767,8,14,60980,39.9,302022,37892,181610
3100000US38300,38300,2007,627532,7.7,13.1,67410,35.4,309585,38384,183193
3100000US38300,38300,2008,623950,8.6,15.6,72750,43.5,328173,38428,183133
3100000US38300,38300,2009,614716,8.800000000000001,15.3,67893,43.1,309842,35045,188489
310M100US38300,38300,2010,603685,8.4,14.8,64358,39.6,297676,45377,185138
